Plate	Inplatecount	Sample	IgG2_RBD alpha	IgG2_N	IgG2_RBD beta	IgG2_RBD omicron	IgG2_RBD lambda	IgG2_RBD gamma	IgG2_zebra	IgG2_Eadp501	IgG2_RBD delta	IgG2_RBD wuhan	IgG2_AMA1	IgG2_MSP1	IgG2_HRPII	IgG2_Tetanus	IgG2_HCoV-229E	IgG2_HCoV-NL63	IgG2_HCoV-OC43	IgG2_pp28	IgG2_pp65	IgG2_EBNA1	IgG2_VCA	IgG2_FL spike	IgG2_BSA	IgG2_CelTos	IgG2_CSP	IgG2_HCoV-HKU1
PLATE1	1	MBL-133	-64	-88	-75	-61	-58.5	-53.5	-52.5	-83	-46	161	568	835.5	-11	30.5	1411.5	953	1727	731	300	148.5	292.5	596	149.5	180.5	351	827.5
PLATE1	1	MBL-134	32	18	23	31.5	33	46	44.5	19	47	12	144	131	75	1829	132.5	141	133	111	64.5	9	71	86	37	86	109	80
PLATE1	1	MBL-135	-119.5	-160	-161.5	-162	-163.5	-120	-155	-160.5	-80	74	2199	1130	-99	-135	3243.5	2454.5	4835	2609.5	961	92	778	2298	245	374	125.5	5759
PLATE1	1	MBL-136	32.5	23	13.5	36	20.5	47	48.5	23.5	73	20	155	168	74	31	347	246	278	255	115	18	82	214	47	87	110	145
PLATE1	1	MBL-137	21	14	16	11	17	51	44	7.5	48	11	137	159	66	24	246.5	182	219	220.5	89	39.5	70	178	53	80	89	109
PLATE1	1	MBL-138	5.5	-67	-75	-74	-59.5	-61	-23.5	-82	-33	2	325	191	7	-90	885	536	4108	548	2572	-18	73	447	160	90	107	469
PLATE1	1	MBL-139	17.5	19.5	10.5	22	25.5	52.5	39.5	12.5	40.5	14.5	155.5	486	67.5	14.5	157.5	161.5	202	147.5	61	-1.5	37.5	95.5	49.5	280	348	79
PLATE1	1	MBL-151	-36	-14	-46.5	-25	-27	-10.5	-31	-54	49	4.5	459	20	21	-19	502	563	938	955	3095	22	111.5	759	124	114	62	539
PLATE1	1	MBL-152	92	24	24	23.5	54.5	58	61	13	102.5	45	71	80	67	50.5	311	181.5	339	108	60	31	52	88.5	45	101.5	90	64
PLATE1	1	MBL-153	52	1	6.5	103	20	29	53.5	-2	52.5	36	515.5	225.5	52	-1	2210.5	1318	1588	2801.5	240.5	33.5	70	399	63	175	505	520.5
PLATE1	1	MBL-154	10.5	27	0	-4.5	-23	29	13	-4.5	25.5	43	725	4013	121	44	1230	1145	1445	5678	288	69	165	472	79	159	617	1110
PLATE1	1	MBL-156	228.5	0	140.5	13	160	115	25	-0.5	402.5	233	328	281	57.5	709.5	1545	1346	1111.5	1079	329	36	85	1069	68	83	658	459
PLATE1	1	MBL-157	113	-4	71	23	186	111	19	-5	130	43	245.5	4283	83.5	-3	8040	1272	3105	274	163	-2.5	84	440	72	95	95.5	277
PLATE1	1	MBL-158	20	17	22	21	32	47	49	16	36.5	13	146.5	116	79.5	30	144	148.5	186.5	156	74	48	47	117	44	81	98	83
PLATE1	1	MBL-159	27	29	9	18	28	48.5	33	15.5	68.5	17	184	837	73	18	253.5	263.5	356.5	285	105	38.5	57	225.5	46	88	86.5	184
PLATE1	1	MBL-160	3	-25	-12	-9.5	-1.5	19	9	-17	37	9	251	384.5	42	32	1113	437	656	483.5	207	12	39	421	77	82	97	763.5
PLATE1	1	MBL-161	-50	-53.5	-64	-56	-67.5	-24.5	-35	-71.5	-35.5	37	354	221	-15	32	471	424	6372.5	384.5	122	29	133	336.5	130	180	89	527
PLATE1	1	MBL-162	18	62	-15.5	-10	9	19	-1	-9	198	10.5	1410	5685	71	15	2527	1715.5	2528	3362.5	608	31	52	1788	85	49	67	1493
PLATE1	1	MBL-163	-30	-82	-63.5	-46	-50.5	-14.5	-58.5	177.5	24.5	97.5	739.5	306.5	-29	-83.5	1413.5	968	1230	942	478	53.5	236.5	810.5	153.5	3353.5	26386.5	783.5
PLATE1	1	BL763	3	-16	42	-4	-23.5	42	14	-18	19	21	368	225	50	-15	956	518.5	700	560	270	48.5	97	494.5	79	67	101.5	329
PLATE1	1	BL764	30	22	18	21.5	35	46	50.5	35	40	14	48.5	113	67.5	17.5	230	123	213.5	81	45.5	94.5	52	54	39	101.5	125	46
PLATE1	1	BL765	-11	-32.5	-36	-23	-16.5	7.5	-5	-23	1	45.5	655	98	24	34.5	1692	915	7986.5	660.5	276.5	97	95	531	92	149.5	107.5	816
PLATE1	1	BL766	11	-3.5	6	16	6	31.5	17	8	26.5	8	241	208	62	11.5	209	243.5	424.5	227	105	61	82	158	60	63.5	111	202
PLATE1	1	BL767	1	-14.5	0.5	4.5	4	35.5	29.5	-9	19.5	12.5	283	9042.5	73.5	-17.5	295.5	242.5	694	306.5	122.5	5.5	87	232.5	67.5	90.5	157.5	176.5
PLATE1	1	BL768	33	49.5	36.5	29.5	20	47.5	70.5	22	53	20	149	992.5	117.5	86	1346	329	755	220.5	100	35	65	138	42	90	152	107
PLATE1	1	BL769	0	-3	3	10.5	-5.5	34	26	8	38.5	1.5	734.5	450	56	-5	7490	9327	5810.5	636.5	368	76.5	34	465	66	91	1637	474
PLATE1	1	BL770	20.5	13.5	12.5	23.5	17.5	42.5	46.5	9.5	37	13.5	156.5	1429.5	87.5	83	420.5	389.5	368	200.5	129.5	3.5	48.5	151.5	47.5	85.5	782.5	129.5
PLATE1	1	MBL-059	-405	-416.5	-392	-416	-408	-384	-403	-402	-337	280	-53	-358	-356	-426	346	152	648	1332	-24	229	1051.5	1251	484	426	502.5	-221
PLATE1	1	MBL-108	-6	-13	-15	-10.5	3	23	15.5	-12	7	-8	356	183	42	23.5	863	417	962	289	124.5	14	2440	234	71	99	74.5	280
PLATE1	1	BL739	15	53.5	2.5	2.5	19	37	51	-12.5	81.5	33	209	191	47.5	118	712	298.5	505	182	66	167	162.5	115	65	124.5	411	86
PLATE1	1	BL654	13.5	4.5	24	28	27.5	48.5	61.5	15.5	44	14	319.5	1238.5	64.5	6.5	7314.5	6567.5	3693	177	78.5	-2.5	31.5	147.5	42.5	88.5	144.5	135.5
PLATE1	1	BL671	8.5	343	-41	-56	-40	-9	-25	-52	32	63	452.5	-18	-2.5	-46	1829	693.5	1236	488	187	67.5	133.5	400	119	85	807	421
PLATE1	1	BL683	36.5	14	22.5	15.5	12.5	39.5	46.5	10	69.5	14	419.5	253.5	83.5	24.5	495	349.5	380.5	216.5	165.5	26.5	22414	182.5	47.5	113.5	8000.5	223
PLATE1	1	BL701	31.5	27	26.5	25.5	26.5	60.5	61	21	47.5	24.5	294.5	182	77.5	20.5	220.5	262.5	239.5	89.5	54.5	211.5	232.5	58.5	36.5	72	99	54.5
PLATE1	1	EBV-MALE-NEG	23	-20	-25	-8	-16.5	17	4	-19.5	11	44	71	12	36.5	-8	191	175	325	272	147	17	106	107	85	244.5	139	28
PLATE1	2	EBV-MALE-NEG	10	-11	-23	-16.5	-10	13.5	-3.5	-5.5	4.5	51.5	68.5	11.5	42.5	-13	197.5	170	649	238.5	120.5	6	76	114.5	82.5	234	127	36.5
PLATE1	1	EBV-FEMALE-NEG	7	-6	2	12.5	-2.5	29	14	-3.5	30	18.5	280	43	48	195	396	358	21717.5	283	163.5	-17	42	247	70	138	116.5	277.5
PLATE1	2	EBV-FEMALE-NEG	0	-12	8	8.5	-6	34	28	2.5	30.5	14	333	62	52	184	484.5	430.5	21194	346	221	-12.5	56	296.5	68	186	141.5	350
