Plate	Inplatecount	Sample	IgG3_RBD alpha	IgG3_N	IgG3_RBD beta	IgG3_RBD omicron	IgG3_RBD lambda	IgG3_RBD gamma	IgG3_zebra	IgG3_Eadp501	IgG3_RBD delta	IgG3_RBD wuhan	IgG3_AMA1	IgG3_MSP1	IgG3_HRPII	IgG3_Tetanus	IgG3_HCoV-229E	IgG3_HCoV-NL63	IgG3_HCoV-OC43	IgG3_pp28	IgG3_pp65	IgG3_EBNA1	IgG3_VCA	IgG3_FL spike	IgG3_BSA	IgG3_CelTos	IgG3_CSP	IgG3_HCoV-HKU1
PLATE2	1	HC19-KC104	336.5	597	-302	-312	-164	17	31.5	448.5	-280	-150.5	311	1667	376	213	19505	17484	20875.5	577	207	38211	-245	-386	571	-168.5	-278	-357
PLATE2	1	HC19-KC105	180	310	62	51	73	107	97	73	64	69	1291.5	31171	378	110	282	1394	1720	9384	196.5	31365	18175	101.5	97	180.5	2906	7338.5
PLATE2	1	HC19-KC106	61508.5	577	19814	170	93427	42482.5	510	479	181.5	5824.5	275	6694	1716	1011.5	150	199	1561	2423.5	755.5	216	347.5	247.5	148	515	953	36
PLATE2	1	HC19-KC107	2368.5	397.5	896	530.5	2283.5	886	50	45	1449.5	474	2379	17415	476.5	96	1075	1760	17643	34773	150.5	77	26962	2078	149	3609	46239	1453
PLATE2	1	HC19-KC108	442.5	397	186	258	181.5	268	296	236	108	198.5	5885	32594	883	407	234.5	258	30036	2345	371	3627.5	289	158.5	136	399.5	650.5	640
PLATE2	1	HC19-KC109	-361	-341.5	-406	-392	-368	-352	-304	-331	-364	-81	1978	11160	-125	-292.5	376.5	9	240	57	-169.5	349.5	79	-168.5	532	-226	-267	-365
PLATE2	1	HC19-KC110	80	156.5	32.5	26.5	38	92	242.5	153	70	46	651.5	22260.5	850	185	200	1221	13554	581.5	253	178.5	5396.5	149	100	1333	213	676
PLATE2	1	HC19-KC111	63.5	305.5	7.5	23	47.5	68	226.5	179.5	42.5	45	116.5	1569.5	472.5	282.5	144.5	1275.5	896.5	2082.5	338.5	2989.5	10839.5	69.5	124.5	312.5	231.5	27.5
PLATE2	1	HC19-KC112	-3941	-3768	-3992	-3985	-3955.5	-3939	-3849	-3905	-3957	-1243.5	-3666	12849	-3654.5	-3752	-3666.5	-2216	-3465.5	-2331	-2998	306.5	-327	-2607.5	4201	-3701.5	-3778	-3763
PLATE2	1	HC19-KC113	1343	147	107	89	121	161	179	149	165	462	1365	8710.5	319	186.5	474	653.5	1238.5	1799	280	135	2119.5	136	85	1053	1450	40
PLATE2	1	HC19-KC114	816.5	8674	177	127	1518	392	71	87	309	173	1112	23761	627	59	781	946	1924	1360.5	102	1659	1791.5	111	84	135	698	2135
PLATE2	1	HC19-KC115	171	656.5	64	55	-36	138	123	101	-72	300	1465	23990.5	374	231	379	249	1040.5	2176	451	704	919	392	277	522	3441	-84
PLATE2	1	HC19-KC116	155.5	320.5	68.5	74.5	142	145	403	467	177	70	1790.5	4972.5	459.5	305	5933.5	5724.5	7893	11991	212	125.5	2126	223	101	332	523	2800.5
PLATE2	1	HC19-KC117	2784.5	9462	78	101.5	79	95.5	210	154.5	268	580	2287	4278	475	412	361.5	617	692.5	1021	442	104	25418	250.5	163	1818.5	1137	182
PLATE2	1	HC19-KC118	-1373.5	-699	-1383.5	-1392	-1417.5	-1348	-1371	-1413.5	-1443.5	-484.5	20267	54321	-612	-1170	-1453	-1461	-145	-124.5	-914	3475	-158	-995	1751	-988.5	698	-1456
PLATE2	1	HC19-KC119	237.5	285	70	51	122	142	74.5	57.5	192	210	823	35101.5	10214	58.5	274	223.5	872	541	125	78	19319	74	72	312	443	4698
PLATE2	1	HC19-KC120	587.5	316.5	208	242.5	230	369.5	320	314.5	128	183	26023	49572	2183.5	318	3309.5	2789.5	19034	3018	394.5	567	448	72	174	787	18692	1322
PLATE2	1	HC19-KC121	383.5	320	111	431	256.5	293	309.5	322.5	649	108	4363	4291	583	448	149	315	4385	7932	507	584	5445	645	167	1262	1845	1824
PLATE2	1	HC19-KC122	-33.5	1092	-222	-207.5	-201	-157.5	-62	-68.5	-224	23	21554	31695	1189	38	-129	-127	917	456	102	186	3671.5	262	487	498.5	2057.5	-264
PLATE2	1	HC19-KC123	1098.5	159	129	110	313	197	187	164.5	185	130	1351	22797	635	223.5	111	310.5	277.5	401.5	210	360	603	72.5	89	171	522	55
PLATE2	1	HC19-KC124	167.5	648.5	1.5	38	91	95.5	539.5	501	52.5	175.5	1416	44036	8068	847	232	418	6295.5	11664.5	828	312	5051	428	262	1329	1639	1889
PLATE2	1	HC19-KC125	50.5	57.5	8.5	28.5	22.5	53.5	491.5	45.5	22	20.5	120.5	8987.5	226.5	54.5	7287.5	6204.5	7906	210.5	117	2238.5	403.5	72.5	84.5	98.5	101	145.5
PLATE2	1	HC19-KC126	235	390.5	124	148.5	183.5	237.5	236.5	193	174	80.5	162.5	1385.5	368.5	339	10729.5	10383.5	12982.5	1058.5	289.5	115.5	117.5	101.5	123.5	303	128.5	38
PLATE2	1	HC19-KC127	7209	45.5	18	14.5	25.5	70	67	17	40	1761.5	327	11443	141.5	45	978	1017.5	2230	269	98	1401	2784.5	151	95	111	117	1.5
PLATE2	1	HC19-KC128	102	222	-28.5	47	37	64	241.5	162	37	95.5	1544	1023	491	376	265	509	1136	929.5	272	92	1807	62	169	208	19816	-56
PLATE2	1	HC19-KC129	99	150	36	34.5	96.5	105	14406	166.5	215.5	62.5	1380.5	23403.5	272	151.5	267.5	142	1224.5	793.5	216.5	96.5	17214.5	49.5	121.5	301.5	110.5	-10.5
PLATE2	1	HC19-KC130	127	150	73.5	48	65	108.5	168	136	86.5	54	8515	14814.5	304.5	158.5	1020	337	757	451.5	185	22	2811	70	71	995.5	120	23
PLATE2	1	HC19-KC131	29	83	-6	-4.5	29	49.5	73	44.5	24	28	192	1572	150	55.5	312	348	2844	244	132.5	226	2414	77	123	120	111	35.5
PLATE2	1	HC19-KC132	594	206	275	355	179	266	128	111	353	593.5	10685	23723	3209	214	194	273.5	861	710	244	51	565	189	145	340.5	1074	80
PLATE2	1	HC19-KC133	266.5	200	132	2638	155	186	360	299.5	85	1496	3972	2546	706	491	473	1036	891.5	923	342	150	497	340.5	127	303	449	255.5
PLATE2	1	HC19-KC134	33.5	97.5	-20.5	-3.5	8.5	30.5	97.5	74.5	28	23.5	3548.5	19027.5	498	105.5	7242	4383.5	7781	1013	161	65.5	68.5	66.5	135.5	227	124.5	424.5
PLATE2	1	HC19-KC135	153.5	30	-0.5	13.5	14	86	47	37.5	16	46.5	135	1861.5	188	41	814.5	1842.5	1823	6492	147	198	215	50	151	67	138	58.5
PLATE2	1	HC19-KC136	440	365	98	111	162	225	898	242	93.5	162	172.5	7060	1188.5	366.5	547.5	461	481	1723	366.5	113	118	125	89	401	200	72
PLATE2	1	HC19-KC137	27.5	28	-2	1.5	21	40	35	16.5	18	21	145	733	100	68.5	8191.5	6760	6689	157	87	81.5	1094	49	114	76	69	162
PLATE2	1	HC19-KC138	82	71	57.5	230	129	162	158	52	81	32	506	319	136	61	1385	1117.5	1570	207	114	156	80.5	87	67	135	157.5	32
PLATE2	1	HC19-KC139	353.5	1023.5	292	149	170	548	581	397	151	141	31050	39557.5	858.5	1805	222	194.5	1135.5	3554	445	3905	10056	128	218	714	5570	81
PLATE2	1	HC19-KC140	681.5	48432	338.5	339.5	263.5	365.5	263.5	147	337	525.5	4446.5	39307.5	8420	282.5	4964.5	5124	13203	1435	272.5	110	160.5	133.5	91.5	943.5	1515.5	62.5
PLATE2	1	HC19-KC141	-43.5	-84	18	-185.5	-108	196	-117	-171	-134	47	3544	27590	4757.5	141.5	-12	-63.5	995	1488.5	-37	2905	385	-151	446	8282	1608	169.5
PLATE2	1	HC19-KC142	-2.5	50	-24.5	0.5	-1	38	121.5	45	-5.5	38	3219	747.5	159	73	356	209	434	2409.5	100	117	388	24.5	136	101	170	-42
PLATE2	1	HC19-KC143	85	73	101.5	64.5	71.5	196.5	32.5	7.5	69.5	24.5	292.5	1991.5	95.5	4.5	309.5	338.5	361.5	674.5	53.5	133.5	69.5	35.5	90.5	67.5	104.5	-0.5
PLATE2	1	HC19-KC144	70.5	113	33	52	52.5	87.5	1946	95	55	32.5	65.5	7206	239	154.5	791	1221	995	346	159	109.5	70	58	60	163	171	49
PLATE2	1	HC19-KC145	11272.5	223	27	21	116	73	117	70.5	311	273.5	556	16222.5	983.5	111	439	371	1487	2699	154	932	707.5	73	88	114	130.5	171
PLATE2	1	HC19-KC146	97.5	134	32	36	67	116.5	118	102	41.5	55	578	5443.5	212	148	632	1879	7218.5	355	156.5	126	367.5	52.5	103	4536	187	22
PLATE2	1	HC19-KC147	141.5	125	28.5	10.5	52.5	82.5	111.5	108.5	116.5	61.5	96.5	2454.5	185.5	125.5	15899.5	18688.5	21932.5	362.5	171.5	1137.5	584.5	83	85.5	180.5	3819.5	52.5
PLATE2	1	HC19-KC148	183	302.5	51	630.5	52	91.5	341	208	85	308	5996	24011	578	349	362	580	3716	1100	408	199.5	463.5	235	131	553.5	1534	1647
PLATE2	1	HC19-KC149	78.5	162	1.5	22	30	61.5	106	73.5	34.5	36	356	2406	260	110	7094	6700	8912	610	223	98	2940	246	127	143	590	105
PLATE2	1	HC19-KC150	293	201.5	-36	-21.5	-6.5	35	124	116.5	92	186	964	1127	242	112	39.5	91	808	1042	191	980	3885	20	174	162	115	-55.5
PLATE2	1	HC19-KC151	7083	129.5	89.5	36.5	84.5	208.5	187.5	141.5	66.5	8302	1563.5	88243.5	21471	204.5	99	140	180	1734.5	244.5	4168	164.5	79.5	78.5	308	660	25.5
PLATE2	1	HC19-KC152	3	-9	-29.5	-21	-19	18	13	-16	8	1	7	588.5	38	26.5	155	789	285.5	231	50	19565	173.5	18	123	46	122	13
PLATE2	1	HC19-KC153	1560	29	1601	1986	2838	2675	24.5	-9	1063.5	492	24955	841	140	30	11	172	91	219	81.5	151	535	7	192	275	77.5	-62
PLATE2	1	HC19-KC154	4566	285	480.5	298.5	6363	1045.5	728.5	497.5	3827.5	720.5	37946.5	122363.5	47676.5	416.5	557.5	2701.5	441	31757.5	595.5	147	128.5	214.5	127.5	348.5	4202.5	179.5
PLATE2	1	HC19-KC155	226	166	539	36	536.5	577	128	91.5	206	87.5	470.5	810	534	116.5	180	180	232	962.5	166	91.5	91	95	79	244.5	4125	53
PLATE2	1	HC19-KC156	51	125.5	615.5	255.5	47	1279.5	95.5	80	87	-87	1166	126295	55674	223	3.5	129	602	2725	251	156	1084	235	307	310	294	688
PLATE2	1	HC19-KC157	3782	738	144	119	238	247	125.5	88	195	817	2460	52500	9749	151	1183	1472	1627	1095	172.5	113.5	1322	128.5	89	429	5596	74
PLATE2	1	HC19-KC158	345.5	747	153	65	107	284	188	169.5	108	144	1122	2402	472	191.5	8961.5	7831	11941	8447	290	1039	578	111	103	343	987	787.5
PLATE2	1	HC19-KC159	-4376.5	-4213	-4424	-4443.5	-4432.5	-4375	-4280.5	-4331.5	-4408	-1419	-4063	11808	-3969	-4122	-4141	-2468	-3868	-2368.5	-3154.5	9	-692	-3032.5	4728	-4068.5	-4096	-4239
PLATE2	1	HC19-KC160	-102	-61.5	-166	-137	-122	-94	-44	-60	-62	23	614.5	12971	1222.5	-44	46328	47927	48521	214	-15	117	885	-105.5	311	335	209	-160
PLATE2	1	HC19-KC161	90	2543.5	31.5	26.5	46.5	123.5	106.5	114	50	37.5	2694.5	34306.5	4746.5	156.5	98	372.5	2086.5	310.5	135	685.5	14108	68.5	113.5	155.5	231.5	17
PLATE2	1	HC19-KC162	109	280.5	34	49	86	84	197	174	72.5	47.5	104	1123	407	271	132	1101	607	1656.5	272	1290	4995.5	66	86	253	198.5	31
PLATE2	1	HC19-KC163	289.5	252	53.5	531.5	340.5	111.5	115.5	88.5	267.5	66	674	3651.5	653.5	116.5	405.5	261.5	830.5	361.5	173.5	591.5	7352.5	120	64.5	554.5	1623.5	105
PLATE2	1	HC19-KC164	103	380	25	76.5	75.5	91	154	104	64	79.5	2230	15093	562.5	211	127	160	1926	1066	205	97	690	79	114	219	600	21.5
PLATE2	1	HC19-NM057	1821	-521.5	-529	-537	-501	-480	-515	-544	-471.5	18	-429.5	1867.5	-484	-471	-440	1216	539	-91	-327	310.5	568	-214	648	-425	-446.5	31
PLATE2	1	HC19-NM058	1447	182.5	67	44	270	127	93	96	202	437	74	1351.5	183	177	1122	765	3206	262	261	1546	14152	84	98	239	1629	96
PLATE2	1	HC19-NM059	81.5	36.5	39	4	64	68.5	64	27	39.5	43	36	3967	240	87.5	616	705	1400	182	77	37392	3152	54	111	81	79	0
PLATE2	1	HC19-NM060	4150	515	281	25	2971	531	159	61	6214	2474.5	34472	67316	18004	412	969.5	1840	7689	12794	175	9499.5	215.5	258	199	722	5920.5	185
PLATE2	1	HC19-NM061	-108	-278.5	-290.5	-286.5	-277.5	-237.5	-315.5	-315.5	-259.5	-49.5	-266.5	405	-240	-63.5	-230	270	353.5	-39.5	-177	421.5	76217.5	-131.5	456.5	2055	-211	-265
PLATE2	1	HC19-NM062	89	1043	26	32	44	106	85	50	61	37	46	9625	110.5	69	118.5	297.5	1021	201.5	118.5	70	865	102	136	175.5	279	1080
PLATE2	1	HC19-NM063	-617.5	-629	-695.5	-696.5	-673	-659.5	-642.5	-659.5	-629.5	-191.5	-593.5	-397.5	-576.5	-637	-583.5	-383.5	494	-39.5	-341.5	56.5	356.5	-19.5	830.5	-17.5	-113.5	-554.5
PLATE2	1	HC19-NM064	-538.5	-82.5	-586.5	-591.5	-576.5	-543.5	-568.5	-595.5	-539.5	-75.5	-150.5	663.5	-514.5	-216.5	1887.5	3386	4458	92.5	-244	2064.5	509	82.5	714.5	-447.5	-337.5	-341.5
PLATE2	1	HC19-NM065	53	25.5	-6	-14.5	24	53	68	19	36.5	52	41	537.5	85	49.5	52	171.5	2670	304.5	97.5	89812	1938	42	132	77	111	152
PLATE2	1	HC19-NM066	171.5	167.5	36.5	23	47.5	75.5	105	108.5	65.5	88.5	70.5	1049.5	267.5	122.5	172.5	272	1060.5	1774.5	173.5	46.5	1306.5	157.5	99.5	109	149.5	116.5
PLATE2	1	HC19-NM067	-793.5	-736.5	-874	-894	-859.5	-854	-872	-889	-828	-300	-752	991	-820	-875	-588.5	-350	-53.5	-381	-591.5	4275	13	-410.5	997	-741.5	-524	-742.5
PLATE2	1	HC19-NM068	-27	5.5	-33.5	-49	-36	-6	-1	-19.5	-12	18	-7	366	73	-12	509	631	1623	99	54	358.5	142	45	152	40.5	53	87
PLATE2	1	HC19-NM069	407	68.5	34.5	10.5	31.5	114.5	534.5	43.5	24.5	106.5	234.5	15864.5	175	63	1013.5	657.5	1969.5	323.5	128.5	386	267.5	100.5	122.5	93.5	294.5	110.5
PLATE2	1	HC19-NM070	-58	-188.5	-220	-254	-221.5	-202	-188	-222.5	-220	23	-187	38	-160	281	86	830.5	613	84	-92	694	4611	-17	367	-110.5	-130	-163
PLATE2	1	HC19-NM071	37	47	-27.5	-12	10	50	30	14	2.5	18.5	33	6905	149	343	468	6597	1222	293	141	201	34965	208.5	186	446	97.5	9.5
PLATE2	1	HC19-NM072	2273	23	27.5	-9	279	69	7	-6	452	701.5	-7	3970	141.5	17	323	533.5	3238	254	79	3164.5	12429	54	165	4012	57	6279
PLATE2	1	HC19-NM073	-4924.5	-5453.5	-5409	-5538	-5390	-5427	-5476	-5515	-4998	-1077.5	-5062	1634	-5231	-5386.5	-5120.5	-4690.5	-3810	-3598.5	-4274.5	-271	2045	-3864.5	5735	-5175	-5090	-5184
PLATE2	1	HC19-NM074	-149.5	-209	-260.5	-250	-226	-196.5	-189.5	-202	-223	-11.5	-201.5	645	-139	280	9951	10726	11283	567	-50	189	26299	-91	378	-143	-151	61.5
PLATE2	1	HC19-NM075	1967.5	51.5	425.5	1280	775	1650.5	167	113.5	92	483	65	341	186	427.5	41434	43135.5	46996	1199	378.5	304.5	578	-4.5	283	111.5	38	-155
PLATE2	1	HC19-NM076	49	70	8	-5.5	14	53	62.5	37	40	39	27	474	113	83	392	268	3382	456	97	316.5	111	83.5	102	91.5	127	167
PLATE2	1	HC19-NM077	588	267	-200	-209	-154.5	-108	-18	33	-158	156	1	19723	123	269	58.5	209	3618.5	3919	244	90.5	149	188	376	-37	-80.5	16
PLATE2	1	HC19-NM078	1586.5	54.5	-20.5	-54.5	-10.5	30.5	23	36.5	-5	495.5	19.5	1142	132	78.5	25.5	751.5	1378	726.5	110.5	675.5	1378.5	32.5	171.5	128.5	119.5	26.5
PLATE2	1	HC19-NM079	-1	46	-81	-107	28.5	-40.5	193	-74	-43	40.5	-53	929.5	-26	-62.5	1106	2271	5215	276.5	2	125	2326	-33.5	241	36.5	7.5	126
PLATE2	1	HC19-NM080	9055.5	-17897.5	-17762	-18007	-17798.5	-17828	-17897.5	-18145.5	-17742	11077	-16880	-15726.5	-17936	-17762.5	-16887	-17281	-17063	-10638.5	-13091	1004.5	1941	-10268.5	18478	-16851	-16647.5	-17414
PLATE2	1	HC19-NM081	26.5	83.5	2.5	-11.5	-0.5	83.5	457.5	28.5	50.5	44.5	83	1050.5	89	78.5	166.5	1977.5	898.5	221.5	115.5	86132.5	114956.5	78.5	134.5	309.5	140.5	33
PLATE2	1	HC-251K	-1479.5	166	-1628	-1646.5	-1606	-1626.5	-1656	-1694.5	-1483	-129	-1227	7265.5	-1570	-726	18689	22321	20048	1425	-210	285	160.5	1754	1867	-1014	-1312	-416
PLATE2	1	HC-252K	37	84.5	43.5	34.5	31.5	66	92.5	73	73.5	19.5	64.5	248.5	112.5	72.5	106.5	205.5	1218.5	751.5	100.5	580.5	10364	267	71.5	130	132.5	40.5
PLATE2	1	HC-253K	144.5	82.5	54	3.5	86.5	333.5	62	22	181	104	46	2015	97.5	74	133.5	2263	12621	172	89.5	17658.5	8225	1381	111	92	156	72
PLATE2	1	HC-254K	108.5	133.5	114.5	150	91.5	130.5	273.5	102.5	402.5	46.5	136	17498	167.5	85.5	141.5	367.5	499.5	274	122.5	412.5	2448	85	77.5	106	99.5	48
PLATE2	1	HC-255K	528	2084	208	80	293.5	196	1293.5	19.5	973	280	-3	923	63.5	72	572	210	17565	307	115.5	37	2393	1332	136	3009.5	65	204.5
PLATE2	1	HC-256K	403.5	422	295	44.5	322.5	280.5	26	27.5	525	280.5	136.5	642.5	72.5	260.5	1082	641.5	1281.5	275	108	4781.5	1179	733.5	149.5	350	152.5	6.5
PLATE2	1	HC-257K	92.5	79	44	245	52.5	58	164	15	103	95	450	16629	88	111.5	1119.5	17725	1287	301	148	47	991	160	136	159	80935	171
PLATE2	1	HC-258K	164	158.5	45	47.5	44.5	83	54	38	158	92	97	980	97.5	122.5	418.5	1054	22041.5	776.5	117.5	598	442	1953	102	104	318.5	91.5
PLATE2	1	HC-259K	188	92.5	26	56	168.5	75.5	82	56	132	61	95.5	230	144.5	142	126	953	1302	218.5	132	27	64	392	81	164	134	32
PLATE2	1	HC-260K	16142	127.5	41	31	30816	124	311	37	8299	805	22.5	9153	127	63	75	178	245	685	148	1028.5	784	276.5	132	98	104	26
PLATE2	1	HC-261K	430	941.5	143	52	186	166.5	43	3	507.5	233.5	114	2058	76.5	46.5	74	114	1237.5	35844	58	-2	1935.5	1429	106	98	195.5	75
PLATE2	1	HC-262K	126.5	231	41	36	38	80.5	65.5	47	45	136.5	1618	1925	332	82	202.5	2338	7044	751.5	151	7107	512	495	101	128	448.5	127
PLATE2	1	HC-263K	248	125.5	97.5	46.5	160.5	139.5	152.5	39	229.5	136.5	34.5	457.5	97.5	31	90.5	219.5	259.5	126.5	79.5	344	1135	134.5	62.5	100.5	112.5	31.5
PLATE2	1	HC-264K	96	321.5	58	65.5	86	109.5	111	81	79	30	40.5	737	145.5	87	104	2673	297	246	130	1571	3999.5	82	66	116	143	32
PLATE2	1	HC-265K	49	1090.5	4.5	0.5	3	34	18	-2	39	58	1811	239.5	62	49	286	1090	5485	2122.5	152	29	162	167	107	123	757	846
PLATE2	1	HC-266K	-10	679.5	-486	-619	-512	-506	-654	-675	34.5	118	-615	4548	-499	-643.5	-519	-135	1205	-354	-485	2528	138	412	822	-584	-530	-629.5
PLATE2	1	HC-267K	809.5	418	277	91	376.5	292	71	56	628	474	72	1818	136	110.5	130.5	301	10326.5	213.5	127	64.5	189	631	65	104	136	249
PLATE2	1	HC-268K	346.5	465	131.5	33	172.5	155	279.5	70	329	174	122	5101	192	121	2164.5	2011	22448.5	913	146	869	965	561	83	132.5	203.5	192
PLATE2	1	HC-269K	303	2592	167	55	155	198.5	57	949	502	238	72	5788	108.5	96	1031	1107	12388	261	144	62292	4354	696	84	87	155	356
PLATE2	1	HC-270K	-558	-208.5	-694.5	-687.5	-687	-670.5	-644.5	-666.5	-362.5	-563.5	-686	1553.5	-633	-457.5	7004.5	8454.5	34478.5	5034.5	-530.5	-347.5	14450.5	3950	900.5	-672.5	-479.5	-530.5
PLATE2	1	HC-271K	-931.5	-512	-1061.5	-1056.5	-1069	-1033	-1023	-1010.5	-636.5	-879	-1040.5	1538.5	-993.5	-788.5	8607.5	8269.5	37164	9319.5	-821.5	-570.5	19006.5	4926.5	1298.5	-1021.5	-821.5	-870.5
PLATE2	1	HC-272K	386.5	238.5	228.5	80	152.5	248	150	153.5	354.5	170.5	49	3663	263.5	149.5	321.5	439	581.5	132.5	93.5	134.5	268.5	169.5	78.5	233.5	86.5	70.5
PLATE2	1	HC-273K	301	205.5	101	24	149	134	136	143	334	209	90	1025.5	306.5	105	85	589	1279	9210.5	210	246	4018	440	98	162	195.5	345
PLATE2	1	HC-274K	100	685.5	34	37.5	53	71.5	86	60	115	58	66.5	15986	292.5	91	114	1769.5	2635	253	148	148	724	256	71	123	125	49
PLATE2	1	HC-275K	317	553.5	104	89	437.5	219.5	355	372.5	466	153	188.5	23571	1067	421	19163	16674	18912	3801	459.5	7927	5462.5	313	91	315	168	94
PLATE2	1	HC-277K	169.5	275	108	171.5	101.5	111	253	46	255.5	122.5	69.5	181	95.5	112.5	322	727.5	6495	162	90	13504	19714	785	65	563.5	113	5868
PLATE2	1	HC-278K	1180	41.5	-57	-64	6	39	21	10	-3	357	-80.5	5148	86	41	2321.5	2043	4068	568	63	1597	294	104	188	94.5	18	-51
PLATE2	1	HC-279K	722	1179	45	52	64	97.5	161	126	183	277.5	53.5	2211	268	277	97	127	1224.5	494	185	4632	8246	497	77	216	164	46
PLATE2	1	HC-280K	121.5	358.5	46	54	70	69.5	63	36	153	55	47	205.5	110	534	137	270	218	141	78	158	267	150	62	86	106.5	145
PLATE2	1	HC-281K	289	792	-46.5	-47	11	-5.5	-18	-19.5	240.5	181	-44	4993.5	60	72	3756.5	4440	7449.5	292.5	100	52582.5	58304	1236	235	29.5	187	-65
PLATE2	1	HC-282K	961	84.5	427.5	414.5	1834.5	552.5	104.5	75.5	437.5	209.5	34.5	612.5	164.5	103.5	759.5	1218	4820.5	239.5	133	16.5	50.5	814.5	82.5	101.5	110.5	646.5
PLATE2	1	HC-283K	662.5	1361	424	323	472	390	72	52	1426.5	474	135	1846	119	94	365	737	1659	221.5	105	112	497	1578	90	172	104	261
PLATE2	1	HC-284K	402.5	1667.5	211.5	247.5	198.5	234	243.5	117.5	462.5	235.5	84.5	6115.5	328	163.5	199.5	3078.5	6005.5	721.5	207.5	555	662	799.5	137.5	303.5	143.5	294.5
PLATE2	1	HC-285K	278	301	171	38	179	167	45	25.5	275	165.5	49	5959	129	38	233	860.5	14349	184	106	263.5	10676	625	94	97	109.5	673
PLATE2	1	HC-286K	291	532	77	61	71	111	78	63	148	116	80	2713.5	168.5	66	261.5	241.5	2281	152	98	87	590.5	120	61	227	149	39
PLATE2	1	HC-287K	177.5	21930	69.5	15.5	65.5	96	24.5	7.5	404.5	68.5	3.5	402	68	20.5	2416.5	1866.5	3611	188.5	54.5	15088.5	552.5	351.5	87.5	147.5	238	6
PLATE2	1	HC-288K	30	128	-17	-26	-2	84	845	-72	117	33.5	-21	1000.5	208	142	186	249	13759.5	45319	57	1912.5	2690	416	201	2932.5	33	290
PLATE2	1	HC-289K	131.5	494.5	17.5	5.5	78.5	53.5	65	37.5	124.5	66.5	47.5	3716.5	395.5	60.5	117.5	529.5	1777	5571.5	122.5	824.5	920.5	108	101.5	174.5	98.5	424
PLATE2	1	HC-290K	103	77.5	61	62	74	96	81	60.5	103	61.5	41	560	114	62	178.5	313	10847	133	92	226.5	670	854	45	92	101	250
PLATE2	1	HC-291K	-1072	-959	-1183	-1213.5	-1164	-1185	-581.5	-1297.5	-853.5	-108	-850	341	-1191.5	-1268	-1069	-530.5	1532	2930	-946	208	1254	-338	1440	-1158	-1105.5	-1251
PLATE2	1	HC-292K	40.5	205	21	24	71	60	88	55	75	23	32	217	112	62.5	467	368	2397	166.5	97	3061.5	26677	97.5	80	564	92.5	18.5
PLATE2	1	HC-293K	530	211.5	-7	-8	-4	28	671	45	136	214	84.5	696	125	65.5	5305	7363	12083.5	217	132	74749	49134.5	759.5	143	392	177	623
PLATE2	1	HC-294K	15	12	39	-28	2	37	44	22	31	86	429	951.5	124	59	318	2406	790	588	223	328	3619	178.5	135	108	168	444
PLATE2	1	HC-295K	-22	-637	-941	-975.5	-910	-886	-906	-932	-856	-53.5	-855	-530	-796	-667.5	-251	3882.5	640	2672	-367	3676	231	-6.5	1116	-802	-718	-949
PLATE2	1	HC-296K	409	90	333	53.5	154	281.5	116	42	803	510	100	300	127	62	95	111.5	697	216.5	88	67.5	334	231	90	76	138.5	68
PLATE2	1	HC-297K	179	143	80.5	51	117.5	156	61	37	213	99	228	795	97	47	109	266	7901.5	139	84	3347.5	1744	290	66	120	108	442
PLATE2	1	HC-298K	119.5	388.5	34.5	50.5	53	86.5	56.5	22.5	4299.5	71.5	-6	275.5	69.5	32.5	3535.5	3215	10605.5	863	55.5	4469.5	2012.5	317.5	112.5	78	66.5	132
PLATE2	1	HC-299K	891	1196	68	79	80	318	104	69	183	227.5	117.5	619	230	91.5	186	208.5	18640	661	120	46	239	938	66	142.5	115	56.5
PLATE2	1	HC-300K	3	318.5	-33	-33	0.5	9	-11	-21	10	13	-13	550.5	325	-15	104.5	268.5	2099	2468	37	2059.5	306	65.5	127	26	41	-25.5
PLATE2	1	MBL-164	39	51	-2	-13	0	39	281	65	50	34	157.5	43085	17779	109	395	419	2115	640	185	90	1716.5	126	128	172	339	84
PLATE2	1	MBL-165	405	357.5	211.5	51.5	339	236.5	65.5	34.5	643	200.5	68.5	1162	110.5	48.5	92.5	283	668.5	131	68.5	4521	1084.5	2058	70.5	90.5	195.5	158.5
PLATE2	1	MBL-167	75.5	71	45	43.5	58	79	152.5	57	72	23	1789	15545.5	2219	52	100	151	138	5741	94	48	357.5	58	51	107	200	35
PLATE2	1	MBL-168	475	563	38.5	42	77	113	234	94.5	72	98.5	281	798.5	146	136	308	1304.5	677	226	126.5	871	47511	77	65	3078	118	23
PLATE2	1	MBL-169	60.5	117	38.5	44.5	49	73.5	67.5	39.5	88.5	28	91	8761.5	3470.5	37	90.5	261	623.5	94	68.5	152.5	21	121.5	44.5	85.5	175	44
PLATE2	1	MBL-170	74.5	390.5	33	27	105	66	71	469	71	65	474	1003	630	51	58.5	189	164	192.5	66	18	55	38	58	85	208	23
PLATE2	1	MBL-171	136.5	110	30	38.5	49	75.5	95	86	77	50	81	1374	211	117	99	431	11390	239.5	283	91.5	119.5	69	79	29225	153	107
PLATE2	1	MBL-172	65	66.5	38.5	33	46	73	66	50	80.5	28.5	36	6524	146	51	288	224	1841	1817	110	123	1321	57.5	54	96	116	47
PLATE2	1	MBL-173	282	786	102.5	88.5	253	147.5	691	146	515	197	432	4093	389	159	215	255.5	422	4240.5	205.5	1782.5	216	896	83	968	315	46
