Plate	Inplatecount	Sample	IgG3_RBD alpha	IgG3_N	IgG3_RBD beta	IgG3_RBD omicron	IgG3_RBD lambda	IgG3_RBD gamma	IgG3_zebra	IgG3_Eadp501	IgG3_RBD delta	IgG3_RBD wuhan	IgG3_AMA1	IgG3_MSP1	IgG3_HRPII	IgG3_Tetanus	IgG3_HCoV-229E	IgG3_HCoV-NL63	IgG3_HCoV-OC43	IgG3_pp28	IgG3_pp65	IgG3_EBNA1	IgG3_VCA	IgG3_FL spike	IgG3_BSA	IgG3_CelTos	IgG3_CSP	IgG3_HCoV-HKU1
PLATE1	1	HC19-KC029	539	390	151.5	194	139	442.5	14368.5	14	174	348	10321	90321.5	5972	94	184	896	9216.5	884.5	323	11546.5	35408	105	202	1163	30976.5	356
PLATE1	1	HC19-KC030	139	320	116	132	117	175	191	173.5	99	547.5	16633	74157.5	1499	248	105.5	598.5	293	2952	197.5	385	276	64.5	84	974	1058.5	34.5
PLATE1	1	HC19-KC033	278	138	119	126	159	134	80	87.5	169	283	746	1850	247	386.5	125	405.5	662	761	105	2037	5057	60	106	136.5	384	467.5
PLATE1	1	HC19-KC035	257	126.5	84	104.5	138	128.5	88	89	122	240	641	1757.5	318	317	123	371.5	552.5	672.5	103	1674	4613	54.5	70	177	349	383.5
PLATE1	1	HC19-KC036	372	454	146	323	199	231	336.5	340.5	201	1494.5	31080	95063	3717	2142	3718	4007	5297	4475.5	399	322	3084	198	121	1137	28206	591
PLATE1	1	HC19-KC038	181	408	180	122.5	166	363	1862.5	115	136	139	4631	51830	10928	155	689	915.5	743	6136.5	174	39.5	338	76	107	128.5	5855.5	34
PLATE1	1	HC19-KC039	245	16791.5	394	145	234	267	229	195	155	387	1441	2894	729.5	497	5621	5152	9624	2227	225	79.5	678	123.5	97	1452	1650	198
PLATE1	1	HC19-KC040	215	177	106.5	69	97	131	117	173	155	195	412	6571	297.5	239	5112	5232.5	13149.5	2993	133	1145	15511	89	103	290	237.5	134
PLATE1	1	HC19-KC041	259.5	942.5	162.5	259.5	189.5	251.5	354	426.5	162.5	306.5	1979.5	5953.5	1237.5	612	13434.5	12940.5	12969.5	1154	549.5	875.5	1308.5	134.5	138.5	302	1319	212.5
PLATE1	1	HC19-KC047	294	452.5	261	935	236	286.5	257	235	280	2944	2832	14975	1514	708	13662	11641	15509	1947.5	299	137.5	39872.5	108	145	788.5	9885.5	1530
PLATE1	1	HC19-KC048	817	84.5	429	61.5	151.5	304	105.5	44.5	101.5	558.5	248.5	13905.5	2847.5	114.5	343.5	250.5	1087	15661	231.5	104.5	11805	554.5	137.5	2625.5	4929.5	148.5
PLATE1	1	HC19-KC049	421	173	387	216	310.5	413	233.5	131	267.5	236.5	2897.5	90710	45367.5	376	1648	1914.5	2833	1199.5	235	131	461	124	89	481.5	20601.5	25
PLATE1	1	HC19-KC050	5316.5	12195.5	535	633	5190	219.5	213	152	3172	5319.5	1090.5	32168.5	7704.5	491.5	4643.5	4416.5	6396	1972.5	202.5	122.5	181.5	223.5	97.5	768.5	18783.5	1437.5
PLATE1	1	HC19-KC051	110	468	90.5	206	81	115	95	88	99	856	2366.5	17178	5614	225	123.5	159	313	279	111.5	53.5	126	133	66	124	1775.5	580
PLATE1	1	HC19-KC057	121.5	116	113	65	103	172	95.5	106	126	206	644	121884	37475	411	12544	10811	14562	556	142	2832	63695	99.5	81	649	1039.5	87
PLATE1	1	HC19-KC058	3373.5	864	6933.5	4684	3972.5	7447	4963.5	481	1861.5	799	2093	99744	54620	829	6428	4174	7159	1122	1052	1267	448	208.5	237	795	14620	65
PLATE1	1	HC19-KC059	388.5	6518	259.5	520	261.5	192	4028	170	2054.5	1362.5	5870	38757	15672.5	426	148	439	5557	1457	431.5	66	364	123	127	507	19555.5	90
PLATE1	1	HC19-KC060	85	140	80	71	87	99	78.5	2005	141	132	426	59188.5	11032	1885	38659	41430	35499	310	114	4712	168	59	111	172	4586.5	45
PLATE1	1	HC19-KC063	694.5	952.5	818	471.5	617	1234.5	283	233.5	302	355.5	7191.5	19591	3839.5	758.5	288.5	1027.5	11029	3310.5	274.5	1934	17449.5	85.5	137.5	1009.5	9813	1305.5
PLATE1	1	HC19-KC064	476	1071	164	191	163	288	219	788	164	479	327	12940	9733.5	363	174	635	4080.5	607	321	131.5	232	148.5	158	535.5	2896	93
PLATE1	1	HC19-KC065	284	453	133	161	166	199.5	103	69	278	362	1356	64379	17869	566	165	358	2617	650	151	66	516	152	130	1389	4589.5	208.5
PLATE1	1	HC19-KC066	321.5	532	225.5	279	470	613.5	229	85	1247	431	11592	83645	65748.5	277	215.5	226	1518.5	428.5	171	116	464	326.5	146	362	9050	89
PLATE1	1	HC19-KC067	246	279	165	165	170.5	217.5	224	106.5	203	383.5	11764	20710.5	429	226	116.5	187.5	1433	2913	149	183	1039	87	140	1018	2550.5	84
PLATE1	1	HC19-KC068	673.5	153.5	137	101	189.5	154.5	84.5	70	94.5	305.5	677.5	1767.5	414.5	106.5	191	189.5	651	164	140.5	9725	117.5	88	145.5	169	194.5	103.5
PLATE1	1	HC19-KC069	498.5	726.5	211	148.5	146.5	323.5	232.5	207.5	226	571.5	1527.5	39950.5	4583.5	226.5	250.5	382	7290	923.5	277.5	82.5	304	325.5	124.5	756	598.5	1052.5
PLATE1	1	HC19-KC070	1972	610.5	4329	2362.5	2027	6422.5	301	752	1352.5	3103	48075	55369	20881	445	1331	1064	7293	3700	1185.5	80	9276.5	461.5	267	827.5	8291	144
PLATE1	1	HC19-KC071	357	435.5	140.5	141.5	178.5	239	280.5	189	139.5	334.5	4345	15096	699	488	473	1351.5	500	1111	300.5	76	3010	109.5	150	432.5	1092	20.5
PLATE1	1	HC19-KC072	270	114.5	784.5	161.5	83	132	86	62	138	324.5	291	1270.5	392	70	3370.5	3293.5	2625	324	86	124	130.5	70	75	100	1293.5	57
PLATE1	1	HC19-KC073	1192.5	428	1326	663	3157	1910	497.5	355	751	511.5	1632	57462	13777	1314	2362	2054.5	2332	1097.5	378	405	792.5	296.5	177	2878	5288.5	62
PLATE1	1	HC19-KC074	2130.5	228	1562	834.5	3050	2647	147.5	214	976.5	1203	4988.5	56376	404.5	266	83	2806.5	886	5434	188	1551.5	30224	95	73	439	6475.5	40
PLATE1	1	HC19-KC075	577	100.5	189.5	280	3591.5	193.5	91	65	131	1104	1769	17496	262.5	115	136.5	168	461	513	109.5	50	499.5	75	68	1295.5	3455	211
PLATE1	1	HC19-KC076	269.5	149	129.5	101	535	178	200	124	241	276	685	2055	356	177	25293	26552.5	26747	344	200	49	450.5	169	126	187.5	2974.5	271
PLATE1	1	HC19-KC077	191	7985.5	146.5	817	137.5	160	168.5	178.5	720	479	545	13568.5	4865	368	142	202	292	836	265.5	39	924	276.5	146	496	45826	17762
PLATE1	1	HC19-KC081	424	180	338	1471	145	154.5	178	143	163	1286	1793	7810	581.5	358.5	198	716	384.5	683	220	834	1115	197.5	107	419.5	6475	86
PLATE1	1	HC19-KC082	313	739.5	168.5	323	165	195	354.5	267.5	130.5	973.5	4637.5	42381	533.5	1003.5	7118	6586	9324.5	2219.5	336.5	5796.5	3631.5	132	144.5	1408.5	14674.5	853.5
PLATE1	1	HC19-KC083	270	194	341	376	436	469	117	103	187.5	718	2548	6106	418.5	405.5	548	470	1081	720	158.5	95	241	77	120	381.5	3185	50.5
PLATE1	1	HC19-KC084	151.5	142	138.5	423.5	119.5	154.5	157.5	150.5	112.5	526.5	658.5	14457.5	447.5	475.5	330	392	610.5	273.5	177.5	253	243.5	88	127.5	276.5	2242.5	144.5
PLATE1	1	HC19-KC086	273.5	580.5	274	177	151.5	190	152.5	160.5	130	425	24327	95901.5	3572	171	633.5	297	404.5	4562	176	6135	168	203	130	8409.5	8178	35
PLATE1	1	HC19-KC087	443	570.5	189	150.5	531	231	107	177	441.5	224	1561	6778	673	262.5	556	513	942.5	422	119.5	160	159.5	91	106	1051.5	15458	55
PLATE1	1	HC19-KC088	316.5	812.5	365	300.5	229	788.5	322	210.5	276.5	1173.5	61479.5	94982.5	24118.5	721	538.5	2156.5	862.5	935.5	372	12959.5	662	412.5	258.5	385.5	68956.5	256.5
PLATE1	1	HC19-KC089	263	16910.5	276.5	183	236.5	244.5	122	123.5	327.5	440	6945.5	76473.5	33283.5	205.5	235.5	223.5	545.5	368.5	126.5	67	133.5	79.5	104.5	353.5	583.5	88.5
PLATE1	2	HC19-KC070	5030	1173.5	7257	2343	6717	14411	295	285	4461.5	3510.5	2786	29301	16340	761	695	2243.5	3324	4089	443.5	820.5	10614	774.5	217	26267	26210	204
PLATE1	1	HC19-KC090	1558	398.5	217.5	718	2399	285	801.5	478	1248	305	257	4627	1198	979	3775	3089.5	4386	489	505	1304	4922	130	198	473	170	5
PLATE1	1	HC19-KC091	302.5	2850	320	381.5	297.5	164.5	120	104	235.5	259.5	562.5	665.5	186	558.5	155.5	226.5	363.5	519	145.5	93.5	123	109.5	123.5	219	3364.5	95
PLATE1	1	HC19-KC092	404.5	1358	1259.5	1297	641	695	430.5	113.5	296	818	17996.5	14729	4660	532	195.5	888	541	8577.5	289.5	130	902	409.5	163	18649.5	1860.5	196
PLATE1	1	HC19-KC093	257.5	138	261	538.5	251	392.5	102.5	88.5	141	240	3189	38325.5	1165	155	230	329	439	4985	334	1853.5	4841	93	101	284	1300.5	9316.5
PLATE1	1	HC19-KC094	687	286	2571	197	3116.5	2170	303.5	437	595	725	1910	32525.5	17263	687	873	1106	3587.5	16484	334	130	6725	274	164	2125	15618	151.5
PLATE1	1	HC19-KC095	325.5	5219.5	174.5	151.5	170.5	202	1017	228.5	185	378.5	26581.5	54748.5	34528.5	883.5	317.5	164	292	6882	222.5	49.5	22322.5	126	165.5	704	2952.5	14.5
PLATE1	1	HC19-KC096	263.5	494.5	213.5	361	235.5	292.5	377	355.5	238.5	162	2069.5	26098.5	8816.5	785.5	2866.5	4236	3125.5	1032	414	118.5	1664.5	454.5	202.5	436.5	3295.5	169.5
PLATE1	1	HC19-KC097	248.5	257	140	189	165.5	173	258	208	167	330	1056	53749	18380	532.5	217	568	2097	4127	224.5	194	1242	69	203	4462	792	30
PLATE1	1	HC19-NM031	180.5	199	131	84	107	133	74.5	115	156	353	206.5	26142.5	330.5	3669.5	3406.5	1846	2585	234	177.5	424.5	625	155	158	2692	306.5	180
PLATE1	1	HC19-NM032	155.5	138.5	60	77	123.5	117	120	39	136	93	95.5	700.5	124.5	137	77	110.5	989	251	86.5	111.5	214	103	137	71	157	929
PLATE1	1	HC19-NM033	720	115	117.5	210	150	195	41	48	130	422	136	26205	348	105.5	789.5	955.5	22884	3438.5	123	143	880.5	112	153	104.5	144.5	1661
PLATE1	1	HC19-NM034	1819	221.5	86.5	7.5	60	109.5	86	95	624	607.5	696	12554	480	1194.5	270.5	4954.5	10939.5	416.5	141	402	3642.5	67.5	210.5	107	237.5	2684.5
PLATE1	1	HC19-NM035	177	662	128	69	90	124	71.5	43	146	133	1216	3280.5	683	976	659	2085	1423	177	90	75	211	88.5	138	219	413	302.5
PLATE1	1	HC19-NM036	178	244	87	67.5	161.5	207	134	92	165	273	494	1834.5	328	187.5	408	766	7615	262	177.5	96	501	149	121	195	2056	1597
PLATE1	1	HC19-NM037	204.5	197.5	85.5	112	108.5	132.5	121.5	138	279.5	242.5	331.5	949.5	270.5	113.5	488	749.5	2609	241.5	111	695.5	673.5	76	84.5	138.5	276	366.5
PLATE1	1	HC19-NM038	283	25470	65	51.5	96	153.5	108.5	119	114.5	209	209	6104	388	177.5	304	714.5	3158	282	139.5	738	383	62	109	125.5	169	1761
PLATE1	1	HC19-NM039	3662	658.5	106	93	164	182	77	67	181	1237	300	1954.5	506.5	283	87	228.5	3257.5	815	92	245	920	86	104	1597	755	2531.5
PLATE1	1	HC19-NM040	106	300	57	37.5	66	106	121.5	73	78.5	100	71	25038	195.5	178	536	1768.5	1129	165	117.5	1458.5	5318	56	83	214	271.5	2371.5
PLATE1	1	HC19-NM041	100	66	82	96	74.5	111	71	73	97	135	74.5	489	164	78	99	201.5	350.5	306.5	75	16	67	54	74	399	241.5	48
PLATE1	1	HC19-NM042	132.5	175	104	58	65.5	88	78.5	60	153	245	204	1007	166	136.5	844	1122	886	383	155	1969	14648	167	89	152	153	186
PLATE1	1	HC19-NM043	142.5	133	88	76.5	101	133.5	105.5	97	171.5	141.5	110	4866.5	320.5	372	111.5	415.5	1114.5	5828.5	111.5	85.5	1341.5	79	77.5	161.5	274	82.5
PLATE1	1	HC19-NM044	170	196	84.5	63	84.5	131	96	58.5	267	161	66	1507	165	120	1091.5	325	1799	607	98.5	166	427.5	61.5	103	109	126.5	156
PLATE1	1	HC19-NM045	298	242	136.5	154	441	347	277.5	122	199.5	173	106.5	4866.5	237.5	25114	18152	21129	29533	217	131	4215.5	54471.5	75	122	270	164	93
PLATE1	1	HC19-NM046	194.5	196.5	91	186	101.5	102.5	148.5	123.5	128	176.5	157.5	2660	221.5	264.5	4683.5	4649.5	16445.5	1200.5	122	38154.5	5700	128.5	111.5	199.5	246.5	81.5
PLATE1	1	HC19-NM047	189	166.5	176	157	114.5	188.5	88	47	152	158	421.5	706	186	270	7054	6566.5	8522	252	82.5	62	3898	79.5	150	139.5	168	123
PLATE1	1	HC19-NM048	161	574	101.5	139	147.5	194.5	303.5	255	244	177	202.5	1981.5	382.5	380.5	3258	2424	4820	510	268.5	9752.5	6795	163.5	95	439	181	153
PLATE1	1	HC19-NM049	859	139	105	102	138.5	193	114	106	138	96	164	11541.5	209	194	8438.5	7966	12309	279	149	72.5	1392.5	45.5	92	146.5	162	53
PLATE1	1	HC19-NM050	155	1153	60.5	72	65	108	58	141	129	188	378	2359	351	2319.5	2421	1828	9811	510	672	11730	1386.5	68	205	325.5	1021	258
PLATE1	1	HC19-NM051	29600.5	35715	1576	602	3258	1938	255.5	85	1866	2573.5	36425	52970.5	19112.5	451.5	452	602.5	10522	740	229	230.5	1356.5	201	192	11942	11629.5	195
PLATE1	1	HC19-NM052	306	720	150	164	197	318	217	206.5	181	352	15239	77948	26560	465	241.5	578.5	24316	5429	278.5	228	1627	151	187	3863	10802.5	131
PLATE1	1	HC19-NM053	529.5	510.5	230	347.5	255.5	279.5	273.5	282.5	239.5	854.5	31313.5	53733	5415.5	511.5	1380	941.5	9112.5	1230	283.5	631.5	15712	253	139.5	2195.5	4666.5	177.5
PLATE1	1	HC19-NM054	159	272.5	141	132	97	148	141	105.5	143	182	323	10793	352	177	20198	18229	19820.5	309	128	4691	6819	108	137	228	220	494
PLATE1	1	HC19-NM055	101	71	45	29.5	104	94	77.5	69	88.5	129.5	72.5	1739	244	252	246	402.5	25236	805.5	85	51	7617	80.5	160	466	105	784
PLATE1	1	HC19-NM056	-468.5	-675	-674.5	-733	-589.5	-632	-782.5	-816	-646.5	-72	-373.5	20236.5	-664.5	-590.5	875.5	848.5	25755.5	132.5	-274.5	151.5	2790.5	-326.5	1197.5	-633	-592.5	-678
PLATE1	1	HC-201K	275	130	156	57.5	329	167	72	65	317	204	263.5	15115	204.5	114	125	951	1380.5	162	97	-0.5	119	403	113	92	98.5	110.5
PLATE1	1	HC-202K	369	466.5	93	93.5	110.5	149	1529	152	413	292	111.5	2657	210	188	10404	12346.5	12332.5	4550	180	1085	9659.5	656	127	207	170	193
PLATE1	1	HC-203K	95.5	110.5	71.5	72.5	69.5	123.5	63.5	43.5	69.5	98.5	147.5	1377.5	152	121	108	444.5	319.5	133.5	72.5	89.5	1405	65.5	68.5	166.5	2360.5	61.5
PLATE1	1	HC-204K	1394.5	295	110	102.5	1615.5	223	8058	76.5	529	301	111	811.5	163	88	121	574	558	507.5	125.5	119	12502.5	363.5	86	226	129.5	54
PLATE1	1	HC-205K	320	294.5	222.5	113.5	220.5	216.5	60.5	40.5	581	304.5	50	485.5	109.5	65.5	207.5	592.5	1234.5	209	82	518.5	2033.5	289	82.5	144.5	167.5	270.5
PLATE1	1	HC-206K	507.5	40	91.5	34.5	90.5	97.5	38	38.5	123.5	347.5	38	294	123.5	75.5	176.5	255	1154.5	4432.5	48.5	29353.5	2614.5	83.5	118.5	111	121.5	293
PLATE1	1	HC-207K	85	89	73	102	79	101	63.5	58	122.5	120	74	547	3132	93.5	115	129.5	378	8075.5	101	72	214	65.5	83	161	168.5	97
PLATE1	1	HC-208K	250	123	214	296	146	184	53	39	6045	272	114	1456	110	76	171	1771.5	1144	173	74.5	2031	7113	226	93	1264	130.5	80
PLATE1	1	HC-209K	267	86	67.5	70	64	122	14993	52.5	92	163	38.5	506	137	115	87.5	440.5	17858.5	123.5	74	1685	290	163	84	109	123	39
PLATE1	1	HC-210K	90	189.5	82	76	120	136	289.5	72	113	119	82.5	1091	171	215	188	1206	2017	5568.5	103	144	9788.5	417	71	301	195	162
PLATE1	1	HC-211K	264	879.5	151	141	133	177.5	148.5	67	344	202	10030.5	5655.5	1970	205	605	835	6800.5	809	92.5	5328	33065	123	117	374	1148	702
PLATE1	1	HC-212K	540	4175.5	468.5	486	512.5	421	318	66	1201	494	186	1140	172.5	78	93	109	650.5	1646.5	70	1376	14179	1047	104	120	225	62.5
PLATE1	1	HC-213K	405	121	68	85.5	77	115	136	33	111.5	229	48	168.5	122.5	87	134	262.5	2406	156	82	13573.5	1332.5	81	102	113.5	114	70.5
PLATE1	1	HC-214K	274	107.5	111	94.5	175	149	71	87	1210.5	191	82	13844	216	144	276	2989	1984	176.5	123.5	9140	37764	138	67	155	156	55.5
PLATE1	1	HC-215K	313	209	127	128	98	160	113.5	74.5	1670	253.5	68	22950	232	1915	274	243	1480	7528	102.5	119.5	14789	238	110	7902.5	420	41
PLATE1	1	HC-216K	210	278	108	84.5	134	156	132.5	94.5	166	173	86	711.5	208	145	1091.5	1385.5	7960	196	112	166	1178.5	289	86	204	177	889
PLATE1	1	HC-217K	1223	808	193	107	1211	190	24	24.5	968.5	373	62	302	72	237.5	84	1556.5	3242	4994	55.5	6064	910	571	119	114	264	490
PLATE1	1	HC-218K	157	250	86	55.5	86	111.5	96.5	85	228.5	284	169	244	161	175	140.5	2191	14573	251	116.5	44.5	941	288.5	91	170	307	130.5
PLATE1	1	HC-219K	217	328	73	80	91.5	122	108	53.5	148	39002.5	63.5	6688	154	147	1001	2303.5	9077	6870	97.5	589	343	218	65	109	577	79
PLATE1	1	HC-220K	6216	1098	167.5	183	345.5	251.5	181.5	122	1323	2001	211	1547	186	150	246	6733	51035	307	143.5	21517	13626	24379.5	78	329.5	163.5	372.5
PLATE1	1	HC-221K	108.5	187.5	85.5	100	104.5	133	88.5	96.5	221.5	118	91.5	23479.5	227	249.5	3319.5	4339.5	9533	3207	125.5	171.5	1097.5	383	130.5	118	148.5	50.5
PLATE1	1	HC-222K	314.5	710	203	176.5	194	203	56	52	505	261	69	1882	121	83	1348	421.5	1010	606.5	67	3533.5	570	169	114	137	117	54
PLATE1	1	HC-223K	94	381.5	48.5	72.5	77.5	105.5	45.5	42.5	98.5	68.5	59	362	82.5	113.5	202.5	386.5	4252	1567	71.5	4279.5	3028.5	80.5	109.5	94.5	106	423
PLATE1	1	HC-224K	157.5	343.5	136.5	290.5	107.5	123.5	51.5	26.5	257.5	155.5	60.5	221.5	86	15.5	73	527.5	1004.5	53.5	57.5	1307	12328.5	240.5	91.5	84	141.5	38.5
PLATE1	1	HC-225K	491	192	85	110	89	136	795.5	80	152	193.5	98	13143	171	172	4964	4167.5	11083	496.5	96	4943	19597.5	61.5	74	114	173	81.5
PLATE1	1	HC-226K	236.5	454.5	236.5	162.5	176	254.5	95.5	-33	217.5	172.5	20.5	2540.5	38.5	-7.5	42.5	912.5	1093.5	3401.5	7.5	1226.5	18666.5	223.5	157.5	875.5	2425.5	-16.5
PLATE1	1	HC-227K	153.5	266	120	88	151	154	58	49.5	2066	163.5	663.5	5376	198	383.5	1382	1971	1928	184.5	139	64.5	900	427.5	86	232	204	91
PLATE1	1	HC-228K	245	296	117.5	108	104	135	97	65	236	189	102	7217	145	112.5	2677	2599	4940	144.5	86.5	5594	119	714	86	134.5	181	41
PLATE1	1	HC-229K	138	1515	101	1308	110	111	426	108	270	135	75	1906	137	231	353	1140	10235.5	106.5	122.5	71101	14068	609	118	103.5	417	71.5
PLATE1	1	HC-230K	496	457	285.5	159	209	301	113	71	563	463	66	1262	210.5	515.5	1469	265	27902.5	1626	134.5	3456.5	1250.5	589	93	545.5	168.5	625.5
PLATE1	1	HC-231K	206	187	93	55	78	139.5	270	115.5	230	119	132	547.5	154	413	1165	1309.5	3589	246	123	409	45827.5	70	87	727	346.5	56
PLATE1	1	HC-232K	237	308	101.5	96	215.5	148	111.5	41	594	357	55.5	3096.5	106	143	128	313	4538.5	130	128	12452.5	12124	155	71	3070	108	50
PLATE1	1	HC-233K	220	237	95	55.5	82	98	48	32	203	146.5	29	264	76	20	605	239	682	2228.5	46	157.5	165	115.5	73	1083	93	20
PLATE1	1	HC-234K	182	105.5	165.5	88	76.5	169	61	54.5	115.5	157	71.5	538.5	121.5	76.5	172.5	870.5	1107.5	81.5	73.5	11688.5	4085.5	120	54.5	129.5	191.5	65.5
PLATE1	1	HC-235K	210	490	123	60	150.5	143	85	72.5	299	201.5	42	4152	193.5	750	477.5	1426	13852	237	74.5	1481.5	13043	381	66	142	124.5	163
PLATE1	1	HC-236K	106.5	1143	94	55.5	75.5	88.5	54.5	55	139	94.5	48.5	238	102.5	97.5	106.5	1096	982.5	112.5	51.5	86.5	135.5	120	67.5	118	145.5	46.5
PLATE1	1	HC-237K	663	315.5	86	79	116.5	127	175	86	433	577	120.5	2694	229.5	321	347	452	7989	272	175	306.5	6373	309	114	181	1252	99
PLATE1	1	HC-238K	1141	1227	203	124	209	181.5	98	86	434	507	97	2645	124	138.5	103.5	143	1160	220.5	86	3154	921	145	104	126	256	108
PLATE1	1	HC-239K	325	432	249	110	103	285.5	33.5	34	357	290	84	2898	137	111.5	532	491	14641	197	96.5	27	386	245.5	120	145	2276.5	158
PLATE1	1	HC-240K	255	585.5	157	127.5	109.5	151.5	46.5	30.5	178	226.5	73.5	540	98.5	170.5	66.5	109.5	3588	95.5	74	6813	1213	260.5	97.5	63	301.5	39.5
PLATE1	1	HC-241K	225	46.5	94	52	112	120.5	30	10	219	243.5	28	2211	90	122	148	352	176	304.5	91	14	290	151	121	184	116	144.5
PLATE1	1	HC-242K	329	399	368.5	167	176	111	76.5	82	185	209	119	719	169	256	245	494	7043.5	596	107	198	498.5	491	94	145	202.5	551
PLATE1	1	HC-243K	189	731	172.5	106.5	84	154	99.5	41	287	213	24.5	1749.5	128	74.5	86	178.5	2668.5	895	51	18037	18128	252.5	123	1003	148	53.5
PLATE1	1	HC-245K	588	266	709.5	407.5	1311	637.5	367	96	369	143	70	10292	286	181	75	162	721.5	186	110	448	135	72	126	132	721	34
PLATE1	1	HC-246K	302.5	220.5	176	189.5	212.5	219	104	69.5	539.5	328.5	117	4022	487.5	137.5	517	1195.5	4423	300.5	146.5	10161.5	13957.5	343.5	104.5	153.5	215	316.5
PLATE1	1	HC-247K	122.5	312.5	67	55.5	86.5	119	89.5	60.5	144.5	101.5	78.5	2802.5	209.5	249.5	86.5	1753.5	2844.5	462	102.5	379	1179	358.5	84.5	137.5	507.5	95.5
PLATE1	1	HC-248K	365	688	157.5	136.5	172.5	197.5	271.5	260.5	281.5	229.5	586.5	970.5	517	507	195	289.5	539	906.5	172.5	450.5	1117.5	1114.5	96.5	238.5	138.5	127.5
PLATE1	1	HC-249K	379	1404	275	99	430	1161	69.5	45	345	203	90	2562.5	134	195	345.5	346.5	10419.5	319	84	2670	12478	283	96	234	139	358
PLATE1	1	HC-250K	116	220.5	106	62	89	130.5	39	38	229	139	193	617	96	77	104	124.5	400	229	65	92.5	1039.5	838.5	99	94	263	44
PLATE1	1	MBL-125	600	367	87	274	102	165	55	87	128	257	271	2068	198	147	387	477.5	436	36037	137	0	39312	24.5	168	85	203	-33
PLATE1	1	MBL-126	32439.5	104.5	72	34.5	212.5	97.5	3933	179	2767.5	20268.5	49.5	238.5	105.5	83.5	81	110	564.5	184.5	54	327	3180.5	46	78.5	83	134	43
PLATE1	1	MBL-127	109.5	74	70.5	41.5	68.5	119	99	46.5	85.5	115	61.5	329	111	113.5	108.5	461.5	1495.5	442	72	13983.5	26818.5	38.5	77.5	6353.5	126	67
PLATE1	1	MBL-128	491	159	72.5	114	56	87	60.5	51	86	205	283.5	9683	273	83	80	149	953	461	165	43.5	37050	56	71	97	282	18776
PLATE1	1	MBL-129	102	73.5	59	36	107	90.5	61	24	97	168	124	50	100	37	115	182	2754.5	156.5	95	111	119	119.5	77	90	90	68.5
PLATE1	1	MBL-130	101.5	75.5	90.5	78	71.5	120.5	263	715.5	127.5	106.5	48	249.5	123.5	63.5	76	110	216.5	203.5	80.5	12275	734.5	152.5	57.5	496.5	176.5	57.5
PLATE1	1	MBL-131	206	169	128	82.5	110	145	26711	321	206.5	139	28852	71320	2459	129.5	155.5	150	217	709	121	51	5815.5	89	82	1359.5	13419	58
PLATE1	1	MBL-132	183	107.5	83	60	82.5	112	73	75	107	151	142	1161	210.5	198	440.5	611	696	179.5	89	2258	582	70	62	192	195	110
PLATE1	1	MBL-133	289	168.5	81	64	73.5	181	215	155.5	110.5	217	93	221	218	200	215.5	2306.5	246	187	157	942.5	375	74	93	408.5	142	185
PLATE1	1	MBL-134	255	2663	140.5	249	152	157	106	122	215	199	201	15129	397	319.5	168.5	202	210.5	155	110	18	109.5	134	109	139	5321.5	47
PLATE1	1	MBL-135	338	193.5	93.5	99	157.5	160	455	115	433	338	442	11735.5	554.5	206.5	727	431.5	4211.5	4490.5	168	2367.5	825.5	172	120	385	207	500
PLATE1	1	MBL-136	337.5	105	111	97.5	141	127	284.5	197	215.5	157	177.5	709	190	303	108	156	4125	1652	101	6636.5	1004.5	83	79	128	156	85
PLATE1	1	MBL-137	280	107	94	95.5	106	119	207	155	216	102.5	562.5	627	210	201.5	76	143	2754	1099	57	7095	926	41	104	108	140	62
PLATE1	1	MBL-138	238	288	103.5	54	88.5	114	121	76	122.5	309.5	285.5	1860.5	246	2324	743.5	687	1142	1095	209	81	254	298	115	388	358	202.5
PLATE1	1	MBL-139	243.5	217.5	65.5	65.5	226.5	116.5	115.5	105.5	125.5	153.5	2119.5	16754	3123.5	115	242.5	277.5	545.5	286.5	146.5	45.5	113.5	81.5	77.5	185.5	334.5	1242
PLATE1	1	MBL-151	9012.5	140.5	982	7.5	49	1251	61.5	48	68.5	2345.5	136.5	847	466.5	121.5	303.5	870	857	167.5	153.5	1836.5	257.5	116.5	143.5	94	76.5	87.5
PLATE1	1	MBL-152	706	699	258	198	1068	407	4190	166	222	380	2377	77101	31278	360	187.5	148	1230	1976.5	171	1035	30820	139	95	784	1083	66
PLATE1	1	MBL-153	689	1650.5	894	385	616.5	618	927	118	971	610	12601	37004	13131.5	988	464	232	3641.5	4981.5	127	141	6559	1650.5	117	386	5210	185
PLATE1	1	MBL-154	179	224.5	75	201	126	344	252.5	109	231	443	1434	48180.5	11617	449	436	897	711	1168	318.5	11776.5	409.5	136	93	393.5	5769	103
PLATE1	1	MBL-156	6200	318.5	178	66	485	215	159	160	277	3112	174	32211	9298	271	63172	71255	69904.5	3504	146	105	75	794	101	392.5	16688.5	115.5
PLATE1	1	MBL-157	2246	926	1620	1396.5	2777	4689.5	42	10.5	1930.5	380.5	4700	16441.5	464	717	1998.5	8569.5	1099	234	65	1062	134	5054	163	760	3564.5	0
PLATE1	1	MBL-158	262.5	217.5	655.5	98.5	377.5	991.5	1835.5	230.5	175.5	172.5	305.5	2423.5	354.5	201.5	3663.5	976.5	792.5	1722.5	226.5	98.5	3087	140	80.5	303	498.5	46.5
