Plate	Inplatecount	Sample	IgG1_RBD alpha	IgG1_N	IgG1_RBD beta	IgG1_RBD omicron	IgG1_RBD lambda	IgG1_RBD gamma	IgG1_zebra	IgG1_Eadp501	IgG1_RBD delta	IgG1_RBD wuhan	IgG1_AMA1	IgG1_MSP1	IgG1_HRPII	IgG1_Tetanus	IgG1_HCoV-229E	IgG1_HCoV-NL63	IgG1_HCoV-OC43	IgG1_pp28	IgG1_pp65	IgG1_EBNA1	IgG1_VCA	IgG1_FL spike	IgG1_BSA	IgG1_CelTos	IgG1_CSP	IgG1_HCoV-HKU1
PLATE2	1	HC-187K	542.5	449	60	3	67	193.5	-6.5	-61	960	172	49475	104177.5	2242.5	4106	1654	2145	65515.5	10450	172.5	78826	59026.5	584.5	338	1021	-66.5	465
PLATE2	1	HC-188K	7539.5	7089	10374	12360.5	3236.5	7148	-55.5	-59	36252.5	8423.5	68814	33397	1199.5	1643.5	15607	39920.5	39817	810	227	56783.5	61708	14004	193	1438	13500	25422
PLATE2	1	HC-189K	4269	3909	737	2147	371	631	399	-51.5	14129	2938	10235	22592	116	4813.5	1731.5	3054.5	88388.5	23894	310.5	85166	66600.5	7104	167	731	138	17313.5
PLATE2	1	HC-190K	15859.5	4119.5	2557	147.5	13460.5	1680.5	354.5	-170.5	21417.5	9873.5	71664.5	23405.5	172	3005.5	992.5	10481.5	84346.5	4926	34.5	69311.5	72807.5	9577.5	381.5	169.5	7171.5	27095.5
PLATE2	1	HC-191K	871.5	6	32	-18	2082	127	11.5	-48	725	111	22966.5	24349	56	-7	2558.5	25445.5	28919	2536	61	49027	20396	38	215	661.5	6565	26245
PLATE2	1	HC-192K	19869.5	5537	22109	2999.5	11847	8705	111	55	23069	11900	7050	14075	848	2538.5	471	4712.5	19641	830	87	285	17139	10120	101	198	392	2582
PLATE2	1	HC-193K	12578	19839	3810	5836	2346.5	2800	-175	-219	28320	6800	89398	150281.5	9670	20253.5	6929	4710	81994.5	20779	160	107	28	5512.5	334	165	2318	2076
PLATE2	1	HC-194K	44725	3082.5	26651	1591	35723	21041.5	-14	-57	50049.5	35345.5	546	24274.5	231	25943	147.5	202	914	2483	100	45365	39356	22287	152	293	111	66
PLATE2	1	HC-195K	8710.5	320.5	3873.5	2506	1934.5	2919.5	1816.5	-131	19151.5	4069.5	44503	51049.5	2663.5	13065.5	995.5	591.5	27240.5	4486	433.5	43258	30416.5	7158.5	248.5	92.5	122	2640.5
PLATE2	1	HC-196K	34622	4312	35010	9681	25744.5	27355	3417	-18	27092.5	27675	16184	18135.5	949	1919	4847.5	13642	24590	1704	660	12449.5	15897.5	11154	179	3420.5	1282	5689.5
PLATE2	1	HC-197K	7107.5	7.5	2336.5	90.5	14871.5	3603	99.5	-73.5	2416	308	4588	38039.5	114.5	2286.5	482.5	10039.5	72155	2119.5	78.5	64168.5	39068	174.5	165.5	272.5	136.5	1657.5
PLATE2	1	HC-198K	3954	10063	953	1065	554.5	677	-62	-95	6328	2146	39703	57709	256	1189	34390	57171.5	64586	1957	476.5	27387	30711	3420.5	239	220	3665.5	1843
PLATE2	1	HC-200K	13924.5	10521.5	16118.5	7242	22279.5	10572	47	5.5	9995.5	13834.5	106.5	5963	118.5	96	581	6954.5	7950.5	5822.5	77.5	11326.5	14198.5	9391.5	90.5	89.5	106.5	5079.5
PLATE2	1	HC19-KC098	2284	1263.5	1067	324	600	852.5	36	5.5	1945	307	138157	164823	3487.5	5294	7353.5	53315	154769.5	1967.5	35	121477	132776	102.5	268	1866.5	10424	94697
PLATE2	1	HC19-KC099	793.5	360	-90.5	-118.5	-106	186.5	7.5	-162.5	194.5	158.5	145800.5	81111.5	5399.5	2793.5	400.5	12751	89029.5	3672.5	14.5	144771.5	146142.5	105.5	348.5	2265.5	6731.5	27517
PLATE2	1	HC19-KC100	1283	515	501	554	666	2730	94	-8.5	1022	186	88608	46541	441.5	1833.5	1493	12918	95474.5	6709	202	122403	126287	354	233	3829	7474.5	79079
PLATE2	1	HC19-KC101	153	-132.5	-151	-130	-169	-139	-43.5	3883	56.5	499.5	8175	22673	30	361	1309	21599	91154.5	1028	74	101003	55600	103	314	121	4761	55805.5
PLATE2	1	HC19-KC102	726	2274	17	-21	64	164	-17	7	587.5	489	104334	106254	850.5	363	12886	33739	82044.5	4562	1116.5	103100	71304.5	237.5	273	1277.5	25707	37749.5
PLATE2	1	HC19-KC103	315.5	99	-178	-190	-213	-150.5	1764	-204.5	117	80.5	68907	47542.5	5020	3927	128934	141181	149682	1341	280	107500.5	127494.5	1	420	-15.5	2892	19173.5
PLATE2	1	HC19-KC104	290	11.5	-22	-61	-48	-30.5	6	-22	777.5	194.5	17855	92746	4347	559	48874	74637	71153	1120	50.5	58951	49685	52	208	2183	273	41790
PLATE2	1	HC19-KC105	289	1443.5	-120.5	-155.5	-35.5	31	-270	-290.5	573.5	307	84866.5	81096.5	748.5	28736	4682.5	50409.5	35510.5	52466	1023.5	52853.5	61765.5	188.5	546.5	8626.5	12765	80730.5
PLATE2	1	HC19-KC106	9916.5	801	2258	-19.5	18271	7608	107957	-50	410	559	114264	107043	2891.5	679	275	22727	42469	11654	36.5	98566	73797	95.5	283	3862	18397	2849.5
PLATE2	1	HC19-KC107	1869	2320.5	2526.5	-263	430	2062	-136	-305.5	1486	482	104464	124046	2223	7979	24934.5	35491	110850.5	34417	77	96809.5	82310.5	555.5	589	14656	45797	73010.5
PLATE2	1	HC19-KC108	3144.5	410.5	792	177.5	4810.5	1599.5	5483.5	51.5	2095.5	430.5	61549.5	85884.5	1206.5	3381.5	22087.5	19939.5	77087.5	698.5	123.5	78070	57230.5	197.5	145.5	42606.5	1328	60635.5
PLATE2	1	HC19-KC109	1925.5	-112.5	-361.5	-383	-350.5	-264	-296	-362.5	-73.5	288.5	40132.5	185196	6422.5	1164.5	4613.5	10842.5	9041.5	21407	-120.5	61200.5	79034.5	-67	540.5	726	1263.5	29552.5
PLATE2	1	HC19-KC110	60.5	100.5	-16.5	105.5	41.5	48.5	20481	25.5	211.5	68.5	4748.5	46872.5	4363	16962.5	1917	14681.5	137244.5	38247	132.5	135908	115354.5	118.5	152.5	1429.5	1258.5	144350.5
PLATE2	1	HC19-KC111	95.5	213	29.5	49.5	36.5	48.5	456.5	33.5	138.5	56	14162.5	54944	285.5	190.5	5420.5	20337.5	21823	24793	78.5	60062	18224	71.5	90.5	216	13475.5	12343
PLATE2	1	HC19-KC112	69	339	-3	3	0	60	21484.5	-26	150.5	71.5	69973	156973.5	714	606.5	687	20913.5	57188	2156	161.5	122345	71709	304	177	182	932.5	4907
PLATE2	1	HC19-KC113	7287.5	1626	2856	125	5937.5	2609	8.5	-42	8182	4373	10239	69014	252	132	3835	16824.5	60811	6742	580	69940	62502	1550	187	2909	5532.5	1050
PLATE2	1	HC19-KC114	742.5	477	31	-35.5	59.5	128	33	37	167.5	167	81551	109131	1046	4631	530	14202	64459	1423.5	66	83436	66081	71	138	286	787	59592
PLATE2	1	HC19-KC115	2005	3941	108	-20.5	6468	206	313	-26	2310.5	900	45607	65508.5	6204	360	1176	10500	47275	9593	125.5	49263	36478	440	162	370	15208	9186
PLATE2	1	HC19-KC116	1165.5	150.5	8.5	17.5	33	64	89	53	324	354	43029	45245	474	6479	8843	38939	93344.5	19813	231	40949.5	47336	98	135	457.5	925	113384
PLATE2	1	HC19-KC117	1073.5	3326.5	27.5	-8.5	229.5	38	75.5	60.5	329.5	120	26602.5	16959.5	295.5	951.5	26042.5	30669.5	33868.5	1725.5	318	31263.5	18021.5	181	132.5	273.5	926	41591.5
PLATE2	1	HC19-KC118	53.5	-376.5	-199	-577.5	-561.5	-187.5	-575	-621	6.5	148.5	77177.5	68071.5	310.5	1742.5	7346.5	10146.5	123505.5	3038.5	-156.5	72801.5	77554.5	281.5	775.5	539.5	10310	83541
PLATE2	1	HC19-KC119	758	274.5	-130	-152	-118	-98.5	-82.5	-64.5	299	1059	29734	26741	354	336	16332.5	8440	47489	2374.5	67	8535.5	30900	129.5	245	2551	590	59885
PLATE2	1	HC19-KC120	168.5	96.5	40	42	31.5	66.5	66.5	37.5	172.5	27	21194.5	16255.5	220.5	700.5	3478.5	11758.5	29214.5	3131	81.5	42810.5	26610	31.5	124.5	261.5	10108.5	20303.5
PLATE2	1	HC19-KC121	1664	91	219	-56.5	116	302.5	1	-28	451	585	110819	34842.5	154	6766	376	18996	94915	4193	532	72682	47638	398	301	390	8507	123157.5
PLATE2	1	HC19-KC122	2231	1724.5	-67.5	-10	-51	-32	-58.5	-94	393	951	55658	99930	1779	594.5	6056	5583	30637.5	14467	371	55156	48312	189	210	378	3615	4124
PLATE2	1	HC19-KC123	762.5	55	-39	-10	-17	-1.5	-26	-49.5	35.5	326.5	45873.5	76664.5	822	46	1237	9379	26748	3844	52	54990.5	35957	19	169	115	14782	29719
PLATE2	1	HC19-KC124	2158	567	75.5	-138.5	-180	93	-116	-169	82	1791.5	47211	65468	16110	4359.5	478.5	7712	86353	5272	752	48582	41932.5	199.5	340	1390	2549	64120
PLATE2	1	HC19-KC125	78.5	-25.5	-33.5	-44.5	-20.5	-13.5	287.5	-28	83	47.5	39491.5	68568.5	2929.5	5434	14660.5	27358.5	56812	180	462	45238.5	38726.5	33.5	164.5	73	223.5	54424.5
PLATE2	1	HC19-KC126	1474	214.5	-13	-21	-20	13	-11	-36.5	179.5	607	28541.5	50866	390	13703	24726	29639	34414	14286	94	145	246	35	135	118	507.5	6033
PLATE2	1	HC19-KC127	115	-28	-54	-85	-76	-33	17291.5	-91	93	101	898	31093	98	6701	6771	16343.5	46448	1491	288	72691.5	44769	850	200	20	398	2700
PLATE2	1	HC19-KC128	-129	48	-259	-77	-166	-246.5	1727	-275	-26	3139.5	70808	122232	28239	866	5883	37173	75127	5247	86	6336	63245	660	598	608.5	31609	18482
PLATE2	1	HC19-KC129	561.5	308	70.5	-96.5	155.5	151	1826.5	-76	627.5	362	20725.5	52121.5	4251.5	756	603.5	5539	52247.5	5403.5	120.5	54247	27946.5	204.5	227.5	123	146.5	302
PLATE2	1	HC19-KC130	719	157.5	544.5	114	370	169	10245.5	41.5	422	623.5	18953	68937	612	2031	13710.5	18027.5	83002	8429	282.5	61557	121047	187.5	161	272.5	4957.5	1242
PLATE2	1	HC19-KC131	396.5	4674	-102.5	-142	-98	-31.5	-71	-132.5	116.5	148	5382	133103	306	4235.5	1263	17985	152115	2075	346.5	139204	121632.5	402	295	337.5	327	95195
PLATE2	1	HC19-KC132	7153.5	421	668.5	1130.5	237.5	582.5	577	-38	499.5	4225	119616.5	155925.5	983.5	3467	1154.5	11041.5	76429.5	25131.5	250	143917.5	104718.5	423.5	277.5	677.5	9366.5	30135.5
PLATE2	1	HC19-KC133	80	14	-19	275	-42.5	-10	201	-47	462.5	925.5	24904.5	35393	112	38	28743	44830	44418	49377	33	57283	32605	69	162	186	3859.5	8660
PLATE2	1	HC19-KC134	88	52.5	-47	77	-18	15	186	361	230	48.5	42929.5	123556	696	1510	102420	115238	109720.5	34235	162	115673	84528	277	177	173	2827.5	52172.5
PLATE2	1	HC19-KC135	153	-15	-61	-26	-43	5	286.5	-58.5	331	48.5	11743.5	108663	486	332.5	13041	18748	67293	5989.5	97.5	41141	67167	139	172	63	87	14603
PLATE2	1	HC19-KC136	16086	-12	519.5	-268	-255	1612	11362.5	5884.5	1798	4629	88163	58504	971	-83	11048	22081	32158	9827	574.5	25029	126323	952	609	2207	164.5	1076
PLATE2	1	HC19-KC137	38.5	21	146.5	6.5	-18	134.5	30	-19.5	2520	283.5	27028	98423	298	9822	65359	81948	64331	1269.5	123	50312.5	35905.5	188	152	94	253.5	23338
PLATE2	1	HC19-KC138	1817	-53.5	1176.5	-83.5	342	288.5	601	-114	17298	5078	61524.5	57148.5	338	4275.5	32447.5	53332.5	90794.5	3198.5	431.5	30196.5	63020.5	525.5	239.5	457	398.5	297.5
PLATE2	1	HC19-KC139	8317.5	2743	7811	7485	8338	6279.5	713.5	6.5	9199	3350.5	153519.5	55310.5	575.5	414.5	12263.5	18750.5	42320	12936.5	169	150297.5	118684.5	191.5	192.5	923	18487.5	10102.5
PLATE2	1	HC19-KC140	1748	7108	207.5	44	241.5	182	193.5	55	1007	769	107060	150098	2161	1032	60275	79537	98068	10729.5	138.5	30798	97063	11268	118	2364	1355	6981
PLATE2	1	HC19-KC141	1906.5	7596.5	499.5	-187.5	1540	1563	-22.5	-231.5	627.5	327.5	118847.5	158400.5	65012.5	15446	1038.5	16685.5	121738	16342.5	525.5	104851.5	93335.5	267.5	452.5	3179	6734.5	71525.5
PLATE2	1	HC19-KC142	36	-12	-38	-5.5	-14	16	45843	-32	80	11.5	20799.5	38668	334.5	10659.5	4966	14088	51533	11849	43	71869	59050	92	154	295	1026	564
PLATE2	1	HC19-KC143	297	46	129	135	-3	84.5	410	-37.5	210	81.5	91302	20923.5	217.5	3268	22568.5	28464	95826	27550	176.5	119556	72165	414	167	166	1094	4624
PLATE2	1	HC19-KC144	53.5	547	-37.5	-31.5	7.5	8.5	64211.5	-37	39	0.5	6310	100223.5	1142.5	2851.5	523.5	19414.5	80789.5	28200.5	21.5	113933.5	93802.5	44.5	156.5	888.5	8872.5	24784.5
PLATE2	1	HC19-KC145	522.5	140.5	4.5	-8.5	8	47.5	35.5	-9.5	408.5	199.5	37439.5	94438.5	1137.5	1945.5	10968.5	13999.5	70458	4350	79.5	48544.5	44168.5	55.5	114.5	711.5	336.5	42820.5
PLATE2	1	HC19-KC146	122	22	3.5	52	8.5	32	5.5	-14	278	102	38636.5	63794.5	163.5	10224	4609.5	20059.5	33004	1568.5	97	43984	28126	75.5	117	657	8817	282
PLATE2	1	HC19-KC147	410	112.5	8	-49	18	52	9	-17	2760	392	81975	117861	16898	1396	19709	28483	65831.5	762.5	136	85905	78319	246	148	1526	4827	2350
PLATE2	1	HC19-KC148	529	1113	444	679	33	235	2379	31	387.5	1649	64012	101943	2570.5	15816	10686	18700.5	90015	2046.5	499	320	29394	234	151	3000	20905	85765
PLATE2	1	HC19-KC149	-38.5	81.5	-150	-125.5	-135.5	-100.5	-127.5	-155	-13.5	-18.5	13893.5	28482	75.5	18976.5	7806.5	7747.5	33509	2806.5	201.5	41118	37439.5	1054	263.5	24	2605.5	1125.5
PLATE2	1	HC19-KC150	262	102	-161	-93	-114	-160	-144.5	-169.5	-39	214	55155	49785.5	268	-63	10204	15928	31631	8519.5	17	49157	63061	213	302	10716.5	96	139
PLATE2	1	HC19-KC151	1639.5	35.5	28	-21.5	107.5	66	42.5	-28	926	643	84734.5	17395.5	838.5	-14	397.5	24936	44723.5	865.5	41	14807.5	80404	102.5	153.5	391.5	435.5	399
PLATE2	1	HC19-KC152	-207	-316	-1.5	-340.5	-314.5	-64.5	-307.5	-345.5	-227.5	4.5	24078.5	37685.5	-161.5	1725.5	4200.5	35275	35960.5	148.5	-146.5	76862	65745.5	-40.5	462.5	-183.5	839.5	1646.5
PLATE2	1	HC19-KC153	2812.5	73.5	-291	-390.5	451.5	165.5	-575.5	-593.5	-73.5	910.5	77768.5	47401	-419.5	-116.5	1539.5	40968.5	30480.5	3233.5	-313.5	91867	87434	-149.5	755.5	-203.5	2431	-158.5
PLATE2	1	HC19-KC154	9549	1262.5	6	350	4368	60	-5	-69.5	1687	665	53061	38334.5	561	2706.5	6442	6933.5	34530	9079	461	34781	30531	67	202	2473	26350	24419
PLATE2	1	HC19-KC155	212	415	-88	4597	-35	-119	-82.5	-138	613	17	73935.5	32235	258	3043	40689	39135.5	48847	36884.5	49	53531	53039.5	141	281	808.5	7869	26
PLATE2	1	HC19-KC156	2012.5	-118	-175	-318	502	-237	-308	-327	1774	1120	65278	59406	1978.5	5860	647	26559	87934	2747	-140	14586	57715	34.5	484	111	4665	73481
PLATE2	1	HC19-KC157	98	111	-70	-89	-42	-44.5	-60	288	222	69	96934	115339	657	5587.5	5521	38346	46127	1782	150.5	22477.5	23757	224	213	107.5	3951	33822.5
PLATE2	1	HC19-KC158	138.5	136	-35	-35.5	-9	16	24	-16	180	17	32941	8246	81	5	50672	45211	52866	3784	104	39110	20213	350	146	89.5	15661	29033.5
PLATE2	1	HC19-KC159	39	21	18	25	30.5	58	73	22	62	23	791	61.5	64	21	93.5	114.5	169	67	41	94.5	103	52	51	80	113	34
PLATE2	1	HC19-KC160	38	53.5	32.5	24	22.5	50	53.5	15.5	58.5	49.5	47403.5	895.5	68	15.5	72.5	220.5	252.5	69.5	48.5	1480	972.5	56	55.5	85.5	117.5	21.5
PLATE2	1	HC19-KC161	-108.5	1653.5	-220	-228	-255.5	-198	-164.5	-279	-186	90	60404	27671.5	-120	-30.5	88	21033.5	37805	1195	-3.5	64517	25855	82	377	2793.5	138	115.5
PLATE2	1	HC19-KC162	122	353	14	30	7.5	52	704	9	448	27.5	20288	73060	351	382	11262	37163	47617	44806	68	95122	67290	85.5	140	425	36351.5	18540
PLATE2	1	HC19-KC163	4150	607	5749	2761	4467	10490	48	12	2928	242.5	144638.5	35301	261	7078	810	4386.5	106570	9190	202	35426.5	84680	334	185	689	3151	25338
PLATE2	1	HC19-KC164	1177.5	713.5	60	100.5	94.5	225.5	85.5	19.5	794.5	895.5	151314	95365.5	1859.5	6085	2482.5	36607	159642.5	67672	204.5	151234.5	64838.5	245.5	238.5	945.5	3248.5	51242.5
PLATE2	1	HC19-NM057	-159	-185	-272	-291.5	-253	-219	-128.5	-283	-57.5	-7	1350	13952	-180.5	16164	135	8958	59932	11729.5	682.5	70260	50175	152	392	-136	-170	80954
PLATE2	1	HC19-NM058	786.5	-2.5	-216	-229	-188.5	-148	-215.5	-235	449	293	2437	39167	-33	17711	5016	24200.5	133115	7689	242	53951	105592	370	409	-54.5	141	18408
PLATE2	1	HC19-NM059	96.5	250.5	-225	-240.5	-162.5	-147	-62.5	-226.5	426.5	-2.5	1079.5	54188.5	376.5	5206.5	55216.5	19684.5	134871.5	8399.5	739	95192.5	89263	1088.5	400.5	8716.5	1656.5	29739
PLATE2	1	HC19-NM060	1218	967	803	-192	166	962	61	-205	1876	488.5	152401	188526	1963	44000	1850.5	14633	20259	11410	190	150630	91322	1138.5	466	749.5	21973	10406
PLATE2	1	EBV-MALE-NEG	32	15	39	35.5	24	66	48	19.5	61	10.5	218	334	71	84.5	123	251	1253	69	23	266.5	594	40	55	86	85	34
PLATE2	1	HC19-NM063	366	770.5	178	-340	-272	217	703	-290.5	124	-38.5	29	33448	-96	4643	325	13045.5	41914	16070	-47	88665	143402	47	496	-83	176	34465
PLATE2	1	HC19-NM064	-19	105	-289	84	-239	-199	387	-223.5	340	75	705.5	27488	-107	92565	23672	75473	153140	8915	187.5	169844	150295.5	375	503	2112	509	57810.5
PLATE2	1	HC19-NM065	84	170	-45	-34.5	-26	-16	25.5	-59	1777	152	1313	18160	51	232	2469	33172.5	101757	10544	356	76050.5	83956.5	229	200	187	706.5	25278
PLATE2	2	EBV-MALE-NEG	40	26.5	27	51	37.5	57.5	46.5	14.5	57	13	124.5	242	65	324.5	177.5	431	3003	77	35.5	76	613	45	57	77	80	79
PLATE2	1	HC19-NM066	541.5	408	-66.5	-8	-17	6.5	5612	-34	208	157	602	42737.5	213	531	11663	33015	150955	62765	245	12292	102662	1325	232	204.5	319	57944
PLATE2	1	HC19-NM067	-675.5	399.5	-1003	-1066.5	-1004.5	-953.5	-1039	-1046.5	-698.5	-94.5	-566	28733.5	-872.5	36822.5	14053.5	62688.5	139876.5	3654.5	1347.5	124909.5	99809	-307	1222.5	-443.5	-416.5	73702.5
PLATE2	1	HC19-NM068	8039.5	-757.5	-742.5	-827	1973	-765	-523	-861	11474	2534	1076.5	60194.5	-379	8225.5	25782	28273	76806	4934	-262	79799	109459	294	1021	-547.5	-555.5	40932
PLATE2	1	HC19-NM069	392.5	32.5	-45.5	-82.5	62.5	26.5	974.5	-50.5	106.5	82.5	4867.5	30295.5	107.5	-22.5	13463.5	11251.5	86129	48495.5	126.5	106728.5	50974.5	251.5	186.5	209.5	629.5	19236.5
PLATE2	1	HC19-NM070	-83.5	-265	-264.5	-284	-241.5	-223.5	1000	-291.5	-173.5	-44.5	253	23451.5	-149.5	26421.5	4852.5	23360	27152.5	222	-88.5	40097.5	30831.5	-48.5	381.5	-180.5	-78	16367.5
PLATE2	1	HC19-NM071	-2.5	-57.5	-122	-118	-82	-6	-98	-115.5	41	10	307	11590	-13	65139	4055	59221	110976	19039	78	77489	56330.5	92.5	235	383	330.5	67390
PLATE2	1	HC19-NM072	680.5	119	-185	-134	-156	-138.5	-104	-147	84	337	370	19724	-20	5440	54182	35468	140989	16297	166	71982	101401.5	441	338	16.5	-9	81179.5
PLATE2	1	HC19-NM073	-1371	-1480	-1525	-1569.5	-1471	-1499.5	-1535	-1549	-1261	-287.5	-795.5	25525.5	-1322	2910	1622	19093	89197	7357	-731.5	45873.5	34757	-121	1723	-828.5	-1032	42286
PLATE2	1	HC19-NM074	416	89	-14	-47.5	-32.5	16	737	-3	124	22.5	31	10498	123	29856	23252	16832	18305.5	7367.5	102.5	21904.5	6558	89	146	496	89.5	47016.5
PLATE2	1	HC19-NM075	-1513.5	-1648.5	-1729.5	-1733.5	-1719.5	-1681.5	-1672.5	-1753.5	-1467.5	-465.5	-754.5	40588.5	-1522	57086.5	45204.5	48311.5	67151.5	-390.5	-1127.5	75126.5	25530.5	-713.5	1912.5	-1497.5	-1506	-1569
PLATE2	1	HC19-NM076	-539.5	-684.5	-723.5	-701.5	-704.5	-668.5	-684.5	-725.5	-319.5	-375.5	-585.5	21911	-561	11522.5	21019.5	16701	54380.5	15798.5	-383.5	58996.5	39779.5	-269.5	847.5	-520.5	-598.5	45047
PLATE2	1	HC19-NM077	-1019	-1053	-1105	-1107.5	-1069	-1073	-1099	-1113	-969	-418	-883	10270.5	-948	15406	-435	21712	62202	859	-646	42974.5	34451	-252	1252	-775	-938	36348
PLATE2	1	HC19-NM078	4116.5	682	-90	-110	-64	6	15	-102.5	244	1104	153	33595	-17	2934	5446	41067	82174	105766.5	211	85670	58215.5	193	246	4472	427.5	59906.5
PLATE2	1	HC19-NM079	-458	-130	-484	-484	-451	-452	8115.5	-491	-404	-57	-289	10298	-384	14397	7024.5	35706	69032.5	43360	-199	52054.5	70666	54	603	97	-341.5	19254
PLATE2	1	HC19-NM080	1040	2311	-172	-183.5	-176	-151	-155	-176	-18	429	1126.5	5904	-103	745	11306.5	17448.5	36894	1108	23	125209	20202	99	306	-41	24.5	348
PLATE2	1	HC19-NM081	-95	-91	-147	-153	-140	-100.5	192.5	-165	-87	-3	466	39042.5	-8	1254	931	38345.5	66553.5	537.5	161	61710	85908	286	271	18	321.5	522
PLATE2	1	HC-251K	762.5	7971.5	339.5	-44.5	1544.5	140.5	-54.5	-82.5	4109.5	546.5	201.5	24816.5	96.5	2452.5	246	8646.5	18704	607.5	0.5	203.5	61.5	1321.5	181.5	75.5	20.5	24256.5
PLATE2	1	HC-252K	5193	1728	1376.5	1082	684	1188	2525.5	8	7908	4785	463	30472.5	227	200.5	1708.5	19733	86055	1007	261	89665.5	79862.5	4410.5	181	194	141	3221
PLATE2	1	HC-253K	46334	14763.5	32989.5	2995	28282	16971	477.5	-87	48447	20102	66	25106	77	3127	1679	19188	48938.5	9652.5	211	46356	27025	14856	189	11.5	98	17931
PLATE2	1	HC-254K	1218	515	749	866	259.5	721	3773.5	-242	6426.5	1779	66.5	29039	22	370	18597	21201	34557.5	354	365	52585.5	28376	2803	369	891.5	64.5	19054
PLATE2	1	HC-255K	17856	34102	23054	1647	10652	14034.5	1229	-181	49377	13272	806	18918	50	19912	1033.5	562	128678	19889	242	2912	20026.5	42956.5	333	788.5	290.5	54050
PLATE2	1	HC-256K	190637	62871.5	158144.5	51755	162440.5	133946.5	34.5	-94	197092.5	162657.5	280	17183	51	-5.5	696	7410	26734	2109	87	145428.5	111782	89572	343	231	467	2268
PLATE2	1	HC-257K	1091.5	600	339	4525	386	460.5	11794	351	2221	593	618	61601	983	2361	8759	5903	20950	864	447	120691	164939.5	558	163	2604.5	2798	15864
PLATE2	1	HC-258K	30687	7349.5	16032	12349	13523	14161	-36	-39	74376	22483.5	245	13307	70.5	12459	1008	23809	98300	282	462.5	34982	12785	24266	161	160	506.5	10113
PLATE2	1	HC-259K	9769.5	1012	1723	3090	1517.5	1658	-43	56	24341	4582	790.5	16824	73.5	6040.5	15362	38440	168136.5	740	472.5	1553	3768	10049	268	372	694	12492
PLATE2	1	HC-260K	19730	2643	12288	14367	7561	11149	86	-45	63659	12108	500.5	17925	276.5	88.5	3657	27088	44294	1843	113	95980	97534	24825	241	209.5	5157.5	17902
PLATE2	1	HC-261K	113981	76335	70360	10713.5	82059	57450	18307.5	-244	167998	67526	1015	54799	125	24934	20798	21187	114391.5	13977	779	208	82150.5	51874	498	47.5	1237	96020
PLATE2	1	HC-262K	940.5	216.5	33.5	709.5	113.5	110.5	-13.5	-68.5	887.5	791.5	120557.5	172335.5	13752.5	800.5	2659.5	34835.5	98256.5	3629.5	827.5	105248.5	112285.5	3530	227.5	287.5	14447.5	18372.5
PLATE2	1	HC-263K	117933.5	37227.5	71639.5	6492.5	90330.5	59620.5	27813.5	-214.5	122366.5	89211.5	264	48035.5	7	8307.5	5738	51188.5	63345	3500.5	167.5	124468.5	123143.5	53851	406.5	189.5	199.5	500.5
PLATE2	1	HC-264K	1090	1243.5	186	59.5	246	164	14405	11	688	437	1335.5	35541	204	10419.5	2508	50462	140960	16038	223	146844	145873	558	196	900.5	272	49274
PLATE2	1	HC-265K	5418.5	766.5	-572	-603.5	-517	-573	-674.5	-645	-174	1128.5	25067	55320	-256	2213	7848.5	26163	104516	22405	9494	774	3050	990	891	1130	3432	19502.5
PLATE2	1	HC-266K	100087.5	13337	4167	302	3013	3320	-115	-268	30555	45739	266	34679	-60	2292	6150	67183.5	88034	6131	20.5	121155	72245	8567.5	441	564	411	6136
PLATE2	1	HC-267K	122861.5	19339.5	97966.5	18288.5	102901.5	81822.5	1807.5	-90	91751	91225.5	92	35449	10.5	19933.5	2862	27131.5	58527	3533.5	63.5	50289.5	56013.5	60972.5	334.5	73.5	705.5	13565
PLATE2	1	HC-268K	110473.5	39262	74462.5	19690.5	88560.5	58398.5	2342.5	-200.5	141823.5	86013	382	64237	312	7515	8463.5	44848.5	159852.5	10312	339.5	102842	87052.5	57279	394.5	2689.5	140.5	27322.5
PLATE2	1	HC-269K	12337	34358	2407	152	1257.5	1935	1553.5	-91	23813	3162.5	766	30268	23.5	-35	17495	15466.5	70449.5	13376	308	60099	40642	4128.5	214	110	253.5	62703.5
PLATE2	1	HC-270K	19131.5	5923	9742.5	10827.5	6585	5782	-254	-285	23233	13232	-251	13132.5	-164	6209	10570	10965.5	15039	-5	411	22901.5	10226	10231	417	-115	-169	10526
PLATE2	1	HC-271K	18751.5	11386.5	9149	12169	10025.5	7385.5	-39	-75	37877	10360	-65.5	11886	87.5	13328.5	7844	7734.5	26851.5	259	780	29605	22293	6307	214	44.5	17	13600.5
PLATE2	1	HC-272K	29913	40115.5	23411.5	13885	25251.5	18750.5	481	-186	47084.5	23526	217.5	19459	12.5	2972.5	845.5	3879.5	46033.5	2971.5	-100.5	41691.5	35042.5	23686.5	306.5	-73	-100.5	881.5
PLATE2	1	HC-273K	49453	34349.5	34384	8960	31630	24135.5	180.5	-44	37137	32453	42.5	13864	63.5	378	1677.5	9136	29003	10858	91	27015	9893	29951	154	298	659	20971
PLATE2	1	HC-274K	10138	8337	8.5	-29	62	35	810	-72	3499	2620	59.5	14592	41	20.5	956	19069	73931.5	43838	83	46009	45003	1676	171	299	79	6384
