Plate	Inplatecount	Sample	IgG2_RBD alpha	IgG2_N	IgG2_RBD beta	IgG2_RBD omicron	IgG2_RBD lambda	IgG2_RBD gamma	IgG2_zebra	IgG2_Eadp501	IgG2_RBD delta	IgG2_RBD wuhan	IgG2_AMA1	IgG2_MSP1	IgG2_HRPII	IgG2_Tetanus	IgG2_HCoV-229E	IgG2_HCoV-NL63	IgG2_HCoV-OC43	IgG2_pp28	IgG2_pp65	IgG2_EBNA1	IgG2_VCA	IgG2_FL spike	IgG2_BSA	IgG2_CelTos	IgG2_CSP	IgG2_HCoV-HKU1
PLATE2	1	HC-284K	-45	-167	-66	-174	-90.5	-64	-126	-224.5	177.5	62	-34.5	3041	-151.5	-216	539	187	818.5	116	-40	-49	-76	13706	304	-63	-91.5	225
PLATE2	1	HC-285K	367	-26	23.5	-89.5	16.5	53.5	-56.5	-82.5	119.5	204	363.5	301.5	-34.5	-91	1410.5	711.5	949	719	285.5	-16.5	6	756.5	169.5	35	63.5	431.5
PLATE2	1	HC-286K	-167	-372	-391	-380	-391	-397	-485	-528	112	11	433	4492	-427	-525	709	582	1241	545.5	0	-58.5	-262.5	603	609	-325	68	442.5
PLATE2	1	HC-287K	-963	-980	-964	-978.5	-968	-964.5	-961.5	-996	-937	-410	-829	-627.5	-933	-902	78	-396	-111	-457	-690.5	-106.5	-361	-503	1075	-763	-858	-855
PLATE2	1	HC-288K	-19.5	-46.5	-27.5	-22	-22.5	-6.5	-15	-52.5	115.5	15.5	388.5	-8.5	-2	-30.5	696.5	448.5	744.5	313.5	135.5	-0.5	7	315	117.5	77.5	36.5	264
PLATE2	1	HC-289K	122	-20.5	10	-6	22	49	4	-22	109	64	236.5	550	32	-33	1741	463	700	248.5	121	6.5	16.5	196.5	93	130	102.5	253
PLATE2	1	HC-290K	-53	-123.5	-74	-110	-66	-54.5	-95	-116	33.5	146.5	416	-104.5	-75	-137	977	525	673.5	677	182	28	149	643.5	199	166	54.5	411.5
PLATE2	1	HC-291K	17.5	-4.5	7.5	-3	1.5	32	2.5	-22.5	121	27.5	193.5	53.5	35.5	-21.5	1628	1060.5	1033.5	327.5	151.5	4.5	144	252	96.5	59.5	82.5	188
PLATE2	1	HC-292K	-2	-35	-26	-33	-8.5	-1	-22	-48.5	190.5	21	189	257	-5	-45	376	337.5	442	201	84	-5	-1	180.5	121	43	42	229
PLATE2	1	HC-293K	-57	-91	-89	-63.5	-79	-53	-72	-93	-34	-17	998	385	-46.5	-45	1464.5	1333	1369.5	848.5	192	-14	-31	773.5	168	-4	149	952
PLATE2	1	HC-294K	-29	-80	-75	-72.5	-69	-50	-61	-87	-40	6	482	84.5	-28.5	-91	553	613	679	656	236.5	2.5	21	567	157	21	15.5	561.5
PLATE2	1	HC-295K	-177	-218	-217.5	-219	-224	-196.5	-197.5	-227	-165.5	-9	332	-186.5	-175	-126	2274.5	716	1233.5	513.5	137.5	-11	7.5	423.5	308	-100	586	393
PLATE2	1	HC-296K	-363	-393	-374	-387.5	-368.5	-358	-369.5	-397	-337	-17	285	-256	-338	-366	316	327	471	705	-12	-70	-125	279	480	-161	-189.5	288
PLATE2	1	HC-297K	-30	-105	-80.5	-102	-80	-62	-98	-122	293	30	26.5	767	-65	-60	736	257.5	572	116	8.5	-35.5	17	120	195	4	-14	180
PLATE2	1	HC-298K	13	-68	-88	-84	-89.5	-74	-128	-152	636	146	33	254	-107	-141.5	283	283	503	174	24	42	755	298	226	63	-19.5	43
PLATE2	1	HC-299K	-174	50.5	-193	-198	-203	-115.5	-199	-224	-111	-23.5	1542	-16.5	-169	-238	1486	1526	1948	1480.5	411	40.5	-83.5	1450	302	-102.5	-101	1627
PLATE2	1	HC-300K	-457	-518	-530	-506	-504.5	-493	-521	-548	-473	-140	-394	2956	-442	-548	-335	-320	-343	-97	-320	36.5	-199.5	-182	624	-376	-430.5	-405
PLATE2	1	MBL-164	-483	-480.5	-503.5	-533.5	-503.5	-488	-499	-533.5	-410.5	-132	-247.5	2017	-474	-513.5	2378	638.5	1494.5	53.5	-266	232.5	-94.5	-17	622.5	-235.5	-346.5	-305.5
PLATE2	1	MBL-165	55	-8	9.5	-6	39	52.5	28	-19.5	120	31	105	493	44	10	1099.5	341	629.5	130.5	67	24	2044	151	82	159	74	139.5
PLATE2	1	MBL-167	17	-3	-3	4	6	23	31.5	-8.5	35.5	11	89	136.5	53	-6	2466	1824	1726	109	158	-8	11	63	75	76.5	131	69
PLATE2	1	MBL-168	-32	-49	-9	-47	-40	-14.5	-19	-51	-9	-17.5	142	1116	26.5	-56	2124	1897	1324	230	121	14	-31.5	262.5	122	24	30	163
PLATE2	1	MBL-169	1.5	-11.5	-8.5	-14.5	-2.5	12.5	14.5	-7.5	22.5	0	149.5	52.5	33.5	-12.5	432.5	262	389.5	184.5	93.5	-2.5	1207.5	140.5	84.5	115.5	72.5	169.5
PLATE2	1	MBL-170	-27	-31	-29	-26	-17	4	-3	-39.5	16.5	-9	129	-20	26	-47	1126.5	313	717	247	130.5	-6	69	205	111	3298	237	123
PLATE2	1	MBL-171	-9	-29	-25	-9	-14	9	-10	-31	11.5	-12	260	39	17	-25.5	1741	1005	1136	250	2335	0	18	238	105	149	50	224.5
PLATE2	1	MBL-172	-25.5	-33.5	-39.5	-31.5	-30	2.5	-9	-30	-4	-5	316	425	8	-40	839	655	736.5	251	122.5	49.5	14.5	213	108	121	50	296
PLATE2	1	MBL-173	36	742	15	27	27	69	59	39	62	17	168	169	62	19	206	242	214.5	220.5	120	6	21	175	51	73	116	148
PLATE2	1	MBL-174	-2.5	-35	-19	-16.5	-9	14	-6.5	-45	23	8	524	424	18	-32	588.5	573	1119	487	200.5	48.5	2436	351	109	70	90	468.5
PLATE2	1	MBL-175	-47.5	-64.5	-50.5	-54.5	-54.5	-38	-46.5	-65.5	-21.5	-16.5	265.5	56.5	-27	-45	770.5	423.5	597	246.5	879	-15	240.5	175.5	143.5	23	14.5	277
PLATE2	1	MBL-176	-137	-136	-139.5	-149	-142	-126	81	-161	-65	1.5	91	4689	-55	-145.5	657	307	2522	365	2728	-6	80	282	239	15.5	21	107.5
PLATE2	1	MBL-177	-21.5	-6.5	-14.5	-4	-1.5	14	-1	-31	23	13	304.5	660	30	-24.5	724	456	526	454	179.5	6	74	363	94	79.5	90	320
PLATE2	1	MBL-178	-209.5	-166	-208	-279	-189	-192.5	-256	-284	-2	-32	18	113	-225	-287	800.5	282	8361.5	697	188	-4	-80	588	365	-95	-113	7
PLATE2	1	MBL-179	36	22	-12.5	-25.5	-15.5	10	325	-40	138	42	219	1984	32.5	-27.5	853.5	493	532	342.5	144	14	-5	331	115	84	584	215.5
PLATE2	1	MBL-180	-2637.5	-2678	-2677	-2688	-2646	-2676.5	-2682	-2735.5	-2444	-713.5	-1811.5	-2565	-2636	-2650	-1242	-1633	-704	-946	-1724.5	-6	-1243	-810	2838	-2202	-2363	-1517.5
PLATE2	1	MBL-181	232.5	-7.5	63.5	11.5	116.5	98.5	-7.5	-25.5	230.5	145.5	90.5	31.5	34.5	-35.5	2575.5	1714.5	1775.5	164.5	296.5	14.5	10.5	191.5	98.5	71	1081.5	106.5
PLATE2	1	MBL-182	-253	-267.5	-256.5	-275	-249.5	-249.5	-251	-274.5	-233	-118	-126	-162	-219	-280	255	39	117.5	138.5	-93	-44	-175	66	352	-171	-144	-85.5
PLATE2	1	MBL-183	-33	-41	-45	-48	-35	-14	-34	-66	35	22	356.5	113	-7.5	-37	500	454	529	220.5	162	31.5	3	203	134	37	34	352
PLATE2	1	MBL-184	79	6	25.5	19	45.5	57	28.5	6	154	46	77	21	53	-4	15876	19192.5	14641	156	87	-3.5	19.5	127.5	70	151.5	142	85
PLATE2	1	MBL-185	21	31	41	55	37.5	56.5	48.5	28	58	13	36	47	71	22	95	98.5	73.5	83	62.5	6	14	61	42	88.5	101	42
PLATE2	1	MBL-186	-264	-354	-354.5	-367	-347	-316	-346	-373.5	752	-119	148	133	-313	-276	363.5	289.5	574	440	-15	46.5	-156	385.5	448	-217.5	-182	275
PLATE2	1	MBL-187	564	-24.5	39	-54.5	121.5	47	-31.5	-60	587	319	795	189	-5	3	2750.5	2083.5	12500.5	1381.5	511.5	10	39	1673.5	131	145	89	8532.5
PLATE2	1	MBL-188	-77.5	-67	-79	-87	-73	-53	-69	-93.5	-30.5	-12.5	-0.5	74	-56.5	-105	4153	1658	2350.5	91.5	-1.5	2	-61	83.5	170	0	343	-1
PLATE2	1	MBL-189	-64	-57	-64.5	-62	-70	-57	-62	-89	16	-30	164	834	-36.5	-89.5	734	485	1329	437.5	260.5	26	-15	350	162	69.5	157.5	241
PLATE2	1	MBL-190	31.5	11	28	40	34.5	59	47	20	51	4	100	601	74.5	31	171	166	165.5	109.5	95.5	7.5	16	91	50	85.5	99	101
PLATE2	1	MBL-191	1864.5	-80.5	1013	-102.5	1696.5	546.5	-128	-146.5	2886.5	1266.5	316.5	-99.5	-105	-67.5	2106.5	930	1250.5	363.5	151	75.5	115.5	631	231.5	50.5	17.5	1056.5
PLATE2	1	MBL-192	-822	-875	-864	-882	-871	-844.5	-845	-891	-748	-301	-520	-564	-833	-882	763	-284.5	355	-203	-481	-42	-226	-261	972	-642	-751	-448
PLATE2	1	MBL-193	23	27.5	20.5	26.5	25.5	56	166.5	17.5	63	18	179.5	436.5	65	13.5	230.5	244.5	311.5	319	97.5	16	58.5	151	49.5	94	103.5	181.5
PLATE2	1	MBL-194	-19	-27	-16	-19	-27.5	2.5	37	-30	7	-7	4040.5	2517.5	43	-35	4063	4140	4147	3481	1279.5	-15.5	20	3449	104	55	162	4428
PLATE2	1	MBL-195	25	-113.5	-122.5	-93	-105.5	-87.5	-91.5	-122	-75.5	97.5	160.5	1501.5	-52	-113.5	258.5	234.5	299.5	255.5	84.5	-35.5	46	263	195.5	18	2.5	206
PLATE2	1	MBL-196	-166.5	-178	-167	-164	-162	-139.5	-151.5	-181	-120.5	-51.5	-65	433.5	-121	-187	29	12	333	18	-66.5	-65	320.5	-11	254	-55	-67	57
PLATE2	1	MBL-197	-72.5	-94	-86	-86	-76	-52	-69	-98	-43.5	-6	636	892.5	-32.5	1604	1275	848.5	1593	745	331	27	226	703	168	44	12	652.5
PLATE2	1	MBL-198	-35	-47	-36	-61	-62	-24	14	-73	49	29.5	435.5	-15	-29	-68.5	1404.5	675	944	330	519	21	24	260	157	107	51.5	543.5
PLATE2	1	MBL-199	28	26	28	34.5	30	58	38	16	167	14.5	79	69.5	79.5	-5	147	145.5	172	168	321.5	10	26.5	131	56	103	87.5	82.5
PLATE2	1	MBL-200	-301	-375	-365	-370.5	-334	-340	-350	-389	-291	-85	-132.5	811	-316	-363.5	130	1	-5	167	-95.5	-98.5	9.5	156	461	-237	-264.5	-137
PLATE2	1	MBL-201	304	27.5	115	28	218	127	12	-17	469	176	119.5	354.5	39	301	4532	3247.5	1909	308	93	8	22	276	89	102.5	262	177
PLATE2	1	MBL-202	-70.5	-97	-96	-85	-76	-65	-80	-111	-18	-41.5	18	2773	-17.5	-104	107.5	88	288.5	45.5	54.5	54.5	-31	40	180	13	8	83.5
PLATE2	1	MBL-203	108.5	5.5	66.5	-24.5	35.5	65.5	-12	-27.5	158.5	82.5	133.5	83.5	25.5	8	284.5	207.5	243	228.5	181.5	16.5	70	208.5	108.5	49.5	50.5	131
PLATE2	1	MBL-204	-363.5	-382.5	-364.5	-371.5	-362	-353.5	-353.5	-375.5	-316	-39	1648.5	123.5	-331.5	-385.5	2462.5	1833.5	2509.5	1840.5	666	36.5	-17	1712	467.5	-152.5	578	2195.5
PLATE2	1	BL771	4777.5	-184	-188.5	-153.5	-148.5	-138	-133	-184	3976	2933	42.5	1156	-117.5	-186.5	151.5	107.5	276	161.5	12.5	38.5	21.5	123.5	258.5	-83.5	-84.5	37.5
PLATE2	1	BL773	1561	-20.5	426.5	-27.5	153.5	588	-5.5	-38.5	803	623.5	170.5	2245.5	13.5	-38.5	567.5	324.5	1632	288	113.5	7.5	288	286.5	119.5	109.5	1367.5	252.5
PLATE2	1	BL774	-44	-47	-40	-36	-43.5	-16.5	-24	-58.5	-7	-12	-14	3	-7	-64	40	32	294	55	6	-21.5	10	30	125	42	58988	-23
PLATE2	1	BL775	-12	-13	-13	-20	-17	14	9	-28	5	0	13	9	31.5	-30	45.5	66.5	292	76	38.5	0	20	31.5	97	62.5	58765	-7
PLATE2	1	BL776	-18	-27	-32	-16	-17	4	1	-37	17	-7	82	122.5	20	-40	303	280	280	267	148.5	-10.5	-7	215	103	46	92	163
PLATE2	1	BL777	-64	-67	-78.5	-63	-63	-27	-43	-74	-34	-14.5	462	-25	-11	-72	1756	1227	1310	588.5	257	-33	3514	426.5	150	6072	25.5	560.5
PLATE2	1	BL778	-68	-54.5	-54.5	-56	-64	-43	-41	-82.5	-24	-26	94	1191	-13	-70	312.5	233	328.5	204	71.5	-24.5	-36	177	149	61	1308	110
PLATE2	1	BL779	-54.5	-141	-129	-170.5	-79	-131	-162	-186	0	-36	59	-42	-132	-197	550	373	611.5	377.5	12	5	-60	333	264	-2	65	139.5
PLATE2	1	BL648	-95	-109.5	-101.5	-106.5	-100.5	-82.5	-91	-116.5	-33.5	7.5	323.5	211.5	-71.5	-118.5	551.5	442.5	617.5	1752.5	312.5	35.5	375	357.5	194.5	39.5	99.5	298.5
PLATE2	1	BL702	-91	-99	-94	-98	-87.5	-73.5	-73	-100	-55	-11	107	5701	-38	-121	503.5	269.5	342.5	241.5	52	7.5	36	148	182	66	147	100.5
PLATE2	1	BL705	-85	-102.5	-110	-118.5	-123	-88	-98	-133.5	-57	-15	152	-2	-64	-134	9980	9217	7700	380	479	21.5	66	316	207	48	0.5	224.5
PLATE2	1	BL722	-196	-198	-195	-191	-198	-167.5	-182	-208	-154	112	78	31.5	-167.5	-213	1067	339	1514	175.5	-63	19	49.5	98	287	148	31	88
PLATE2	1	BL735	-10.5	-18.5	2	-9	-3.5	14.5	8.5	-16	19.5	15.5	988.5	164	35	-17.5	1385.5	1358.5	1849.5	868.5	628	13.5	11.5	757.5	95.5	130	337	1175.5
PLATE2	1	BL736	12	-4	13.5	1	2.5	24	17	1	43	14.5	59	319	55	-9	533	465	440	88	72	5	45.5	77	82	102	120	47
PLATE2	1	BL740	-4.5	0.5	-8.5	0.5	-6.5	23.5	22.5	-17.5	22.5	17.5	97.5	386.5	40.5	-12.5	434.5	258.5	1378.5	194.5	68.5	17	15.5	148.5	89.5	232.5	440.5	127.5
PLATE2	1	BL742	-171	-179	-179	-181	-164	-152	-158	-185	-141.5	-29.5	-32	-101	-136	-159	2985	3301	3841	175	318	37	73	132.5	272	71	-80	-39
PLATE2	1	HC19-NM061	-9	-18	-9	-7.5	-19	12	7.5	-20	5	25	39	409	28	-17	1056	208.5	480	76	45	17	98	79	97	69.5	72	25
PLATE2	1	HC19-NM062	-413.5	-437.5	-425.5	-421.5	-431.5	-406	-417.5	-438.5	-379.5	-87.5	-234.5	-407.5	-384.5	-443	263.5	-87.5	224.5	-2.5	-154.5	-16.5	77.5	-28.5	528.5	-216	-81.5	-207
PLATE2	1	EBV-FEMALE-NEG	-36.5	-45	-33	-44.5	-37	-21	-18.5	-51	20.5	41	184	232	-6	62	325	301.5	18377	230.5	115	17	274	194	132	145.5	138	190.5
PLATE2	2	EBV-FEMALE-NEG	-101	-85	-82.5	-100	-91	-75	-79	-98	-16	-1	169	156	-46.5	25.5	286.5	233	16998	195	68	5	369.5	136.5	185	161	35	143
